ID_1
2554588
2075236
4979239
1682131
1460451
2830916
5177367
5764644
1359969
2350650
5243915
1911013
4594085
4793935
3861346
5599458
4964721
2149298
2457595
3450026
2924855
1235714
2126499
3119558
4654135
5546189
3472359
4575374
2939731
2280838
5446099
1741982
3430538
5135431
3865074
5459659
5933680
1285300
2642336
3168982
3493478
3886580
2547029
1555364
1049316
3663635
2343124
5300661
4823246
2518562
4987587
2985420
5185304
1917299
3042268
3210295
4825743
2789843
1898779
1573769
4559152
2162838
3192393
1770806
2639879
3178004
3638506
2464727
5569159
3110493
5966656
1224303
2901104
5695574
4417330
5502380
4448410
3964344
5978720
5296186
1475992
2998477
2930079
2177918
2221780
3013689
3495486
4902604
1168825
1797583
4925680
3983871
2912478
3656411
3894536
3737355
3174065
1788566
2095207
2769872
4823949
2055948
4232136
1202834
5664116
2428366
4551954
3325513
2026635
2822197
5093813
5922666
1302000
1318790
1075395
3283063
1153583
5401307
2283207
2342011
2372976
1574948
3848076
5866554
3794170
5598996
4700523
4623583
3287464
1749427
2208209
2215388
2527676
4671014
5572504
3028498
1651256
4514937
5727634
3487657
2034689
4950610
2043484
3431497
3817455
2946653
1926362
5541697
4964963
4940104
3339349
3947123
3776541
2762569
2271055
1812470
3012117
1356209
1927705
5838646
5835112
1829776
5177064
3952039
3816368
2811587
4255738
4996470
4621444
2523290
1505482
1027390
3858226
4440512
3468187
1504188
5266100
5308708
4427853
3464684
2151006
4724521
5054153
2709505
4284532
4221121
5443428
5456775
3259214
2154186
5375484
2535214
3948338
1724565
4732186
4261187
4086508
3358177
1023818
3171965
5109711
1181149
4579468
3383883
4629830
4076281
1932675
1766311
2525324
6003928
2400918
1788359
2976822
3001306
2480792
3650951
3685327
2489666
2206302
4132354
2320306
2131074
2347355
4291676
5552730
3723413
5205739
5083256
1833026
3065324
3826020
3560391
4348799
5630523
1250820
1142611
4488672
3581318
5444678
1820699
3663763
3273267
4282934
5402364
4315058
1223515
4400482
1565097
2052853
4894098
5140539
2615253
4088646
5061065
1237306
3196094
1238332
4927029
5482417
6004564
3100204
4878322
3899957
1339222
3353538
1591078
5972665
3487849
1119216
2557507
1739380
4760465
4142826
4873451
5254212
4889986
5393989
1266194
4780714
5091017
4659447
1890025
2728562
2015411
5622829
2609198
1715814
5198915
3550892
3388768
4435236
1767278
2367497
2537406
2492613
3211122
3548120
5383191
3520914
2332974
4653115
2199619
1174513
3496323
3752507
2841375
4886324
2623475
4094537
3827423
4438276
2773071
4647131
3269444
2200113
4434072
5383401
5956527
4592606
5756834
4874503
5519318
4148207
4884704
2244648
3602653
4871914
5796085
1437563
5115169
3299756
3644885
4524167
3480770
5266458
3027561
4033309
5504148
3549911
4365022
3300715
4290069
1137482
5457812
5706437
2908132
4409539
3825478
1554388
3354780
3689180
3915837
2496179
2289547
1542078
5633844
2733684
2902857
5707393
1235135
4858058
1521357
2604271
5203009
5606258
3805382
5183926
5022493
5568714
1398029
2073694
5208647
5702617
4979193
4007063
5869496
3863558
5765000
4563503
5359159
2614461
3641055
4210829
4353729
4376525
3489189
5564070
3737960
1088906
5660383
1141545
2397872
5824245
5915465
2811643
3950441
5393526
2062454
5427663
4245362
2444765
3874491
2250375
4976703
3380196
5750253
5230144
3074971
3509972
1674780
4948094
3077670
5436445
2292894
5976325
2556468
4137366
3494488
3243517
4912764
4910663
4707238
2185132
4789798
5514268
4438091
5233847
2936825
5908826
3815089
5118997
4142304
5852679
4262449
2199520
5917029
2255386
1782329
2088982
3058005
5414573
4997442
2106365
5214301
2938276
5706709
4934579
1200519
5462078
4744757
2037556
1837076
3479417
1960547
2238762
5997778
5166843
2156880
3968178
5366729
4640329
3445528
3082123
5345342
4758556
1201497
1989792
4626269
1930355
2992459
4212067
3624950
4586608
2403979
2161346
2883622
4998648
3524723
5206524
4505781
3098752
4658191
4673175
4995036
1077288
5531692
3420107
4117740
4448976
1564093
2403000
5072643
5106643
1063200
3857279
3046037
4515906
5395074
4709395
1871947
3004126
2635076
1594544
5955075
3974502
3869733
5842833
6020479
2969450
4792912
3522536
1356069
1107668
1361958
5315733
1029020
3403131
1254165
2181754
3061531
5476805
4327232
5525473
5242535
4248565
5340638
3012581
5501377
1455528
3705546
5674491
3484754
5995958
5464060
5374505
3202427
1244600
5152627
3374936
3182489
4964191
4472638
3310059
1456397
5022214
5461647
4894837
2676860
2743681
3915894
3484484
5275078
4352488
1570755
1183996
3003568
4217489
5709483
1303901
1205320
6012318
3319605
3947577
1152343
2343993
3012277
2084566
1733764
2234146
3909748
5649249
1169342
2861424
3949949
4187287
1322590
4366121
1170150
5110984
2334268
1411104
1809014
5539820
4973021
5745423
4270320
4389433
5495227
1053137
2957676
3904816
5459475
2350342
4795916
3673375
4895708
1687400
2219627
3234325
5244879
5392973
5091559
2646739
5476241
4265349
1353522
1294684
4613626
4433629
1411655
2982801
3925646
2828311
3236623
2614417
4821471
5507825
2169303
2444262
3487704
1181377
2870667
2033935
3620126
2390186
4295944
1780375
1923073
1903577
2252763
3115982
1412271
1323427
1821813
5314079
5894453
1818897
5964817
5157953
5487876
5551060
3556683
2579302
1432320
2376208
2242304
3102687
3307796
4685505
6020570
5859339
3143900
4516998
3514681
2528784
4960341
1522980
5058537
5599073
1242570
4935379
3263857
1640093
5273751
4312516
5573785
1357344
2405879
5251931
1807247
4741302
5084749
1819561
2606434
4688891
5996853
5130960
1470859
1360436
1428194
1558890
2076235
4622408
5097529
3163029
1539238
4669540
3860623
4384659
2991356
3376641
3547919
2493390
2932042
1420983
2899601
3005666
3706085
1539165
5713125
3955989
5019612
5229694
5719873
5996239
4072052
5252204
2043131
5397590
1133703
3635248
4829872
3134694
1094055
3996672
1575266
4646403
5492043
1827129
1623903
4380130
2437483
1483008
3003127
3013617
3546457
4892865
3328847
5020473
1436577
2656945
2967613
5305317
3948935
3314464
5325236
3393069
5026262
1736200
4800410
2264711
1716928
2818025
3269983
5286800
3724887
2314485
5627320
4197097
3608191
2140804
5454290
1619357
2348149
3149461
1091534
3996121
5778101
2995492
3496822
4434416
5441442
1952612
1965650
5529805
5607319
1298215
5536186
5285824
3330105
5155773
5668516
3051746
5063578
4259623
4658360
5074478
4905777
2202314
3773580
1812213
5584091
5019597
2182286
1053920
2074860
2385798
3024941
2712282
3196375
5209451
3020591
3003201
5509505
3587278
2093507
1792349
1182779
2732091
4948605
5583643
5418359
3148690
1870790
1941321
5763300
5425467
4758815
5715985
2296522
5240964
3221283
2014714
1745110
2938565
5429977
3217954
5692033
4735032
2065145
1900699
1413365
4892580
5541137
4154959
2146078
2291130
2314551
2764387
1728832
2725635
1344129
5255174
3009246
4742567
5100998
2747131
3236561
2886328
1737413
2081135
5349735
2876884
1078388
3589586
1643388
4314254
3378757
1938530
3475628
5712760
2865013
1570081
4616088
1838892
2015205
4730615
3231255
5625511
1656932
2535493
3940824
2640024
5138968
4388963
1318738
5949997
2529149
1173256
3506123
5390059
4461869
4778949
4398296
2578476
3049982
1322574
2167815
4795404
3256351
2533540
2878037
2952352
5630366
1025171
5478259
4341715
3983604
4060173
2281276
4920815
5848285
1536901
3699823
4643875
4457920
5950202
3531459
3189927
3174124
1533573
2043717
2698845
3020569
2248188
2692061
4156437
5146467
1119438
6017199
5800482
3268044
4140637
3532526
3241677
4368813
1521755
3388759
1907772
4372344
5203217
1251326
1592765
1471686
2915043
1988010
5259357
1555504
4851560
4321498
3222500
3742522
1529052
4674267
3994897
4227622
1474585
3889069
2162787
4576804
4374925
1975660
2108883
1873797
5874492
5811141
1677501
3532172
2291709
1398163
4518245
3703787
5727275
2726166
1716178
4911863
5971159
4966491
5420141
4595086
1310065
5910410
4392101
5167719
1605160
5152821
3719994
3886378
1738412
2121797
4476878
1714500
1038406
2411595
5699547
4930215
4244754
1982275
2435449
2542504
5959500
4352347
4772234
4117668
1061024
5212145
3025000
4330351
1265283
4414311
4444082
5035526
1059929
1906014
5861711
4457652
2468511
3097574
1546628
1508184
4451943
4170291
2693716
1954499
5669206
1832853
2021737
3738224
1312902
4796114
2818628
5059286
5865771
5926576
2504007
3239323
4907105
2859095
4286294
1456925
3520017
1819376
3929623
4027987
1722368
2246772
4868072
2589179
1605021
3789777
5322697
3269815
3166933
3099768
4401927
5035014
2028421
4837968
5943004
5165859
1633698
5796134
4857640
3307739
4472520
3660207
5206109
3319583
1025147
2123116
2329486
4725339
2956497
1373182
5459086
3161507
4579809
1771410
1358496
2554341
1560051
1124684
3420576
5968951
2885190
3284983
4193588
4662452
1224649
2822050
3579022
4646487
1996968
3671367
3234859
1072281
4957479
4293914
4475678
2243344
3147952
3522197
1192454
1545801
5883178
5816945
5885852
4422359
3042481
5177250
1698173
2522522
3096941
2576945
4753185
2836202
3295436
2941585
4576240
2776950
4440780
3309684
3220139
2122581
4237520
1704239
3577683
2775655
4513903
5546633
1176065
4906183
5964450
2955507
4116845
3738520
4665886
3108598
3474742
4343095
4325602
1901184
4808137
3427555
5187777
2046124
3301552
4971119
4216451
2929804
5102963
1134980
3034890
3818464
5886415
3371603
5975928
2916983
5539575
1177074
5613806
3540319
4820586
1224190
1027155
5876527
2557542
2280726
2271585
4652062
5053073
5745807
5377536
2115198
3285445
3806450
4030324
1825788
3966798
3473868
2013947
5947311
2876737
5714819
1026226
5217756
5771573
5484144
2721519
4950941
2394355
4911601
1352001
1139252
2967949
2475471
4223713
4626736
5079252
4558947
2891835
2903170
4570035
4643891
4279385
1507002
5525824
4886355
3866447
3012841
5471803
2392653
2854973
2114048
4027077
1697581
1964154
3135064
3033576
2237252
5436319
2840124
2498595
2877287
3946779
2500720
4721240
3372079
3816333
1300481
3547095
1549614
3124821
2040302
2606205
4844738
4833349
2650985
4144881
2008894
4896070
3962569
1991997
1516793
4967953
5121614
4216943
5984411
1845333
4636494
4381052
5902775
4805104
4694349
2035226
1645753
5062876
2651902
3429816
3473662
2603644
4951201
3765134
2725774
4290872
1613693
1435203
5610006
3500266
3234040
2279297
1719758
2629708
5475288
5476739
3854112
2970637
3295309
4829382
4257031
2832136
2284128
4431545
4696121
4984541
4016694
2953722
5428005
1947320
2964124
4017914
6000387
4583118
3752064
4187598
5188654
1418334
2173074
5715075
2599451
3418866
3927544
5576209
1390973
5620386
2772811
1791325
1493218
5955058
2122012
2817163
3164703
1124027
5575246
5379031
5588940
2729328
1908528
2150193
1520654
4296668
3395037
1166061
2024494
2677285
4553334
2425875
2835692
3759861
4793180
4623901
3366032
2894762
1345484
5071789
3430458
4947450
1735127
3373465
3992549
5785205
1981142
2075663
5013338
4017470
5651251
3405525
1955354
4940060
5502193
1080237
2082362
3831893
4922504
1942475
4850249
2781096
1592064
2156010
1258382
3450133
4258809
5946636
1791452
5690553
2110006
3049281
2676809
1283164
3230504
4451985
2984194
5476309
1045233
2132955
3459143
3807180
6014703
4792293
2138708
1427784
4730694
1445204
3922453
3753540
5040670
1736636
5826281
2776540
3900915
2238424
4761801
5552043
1851641
3716955
3710571
1221717
3938185
1423578
4628420
4206941
1070204
4355357
2591281
4807768
2396344
4013200
1174346
5696319
4511435
1386271
2852625
1219319
2036834
4870970
3589902
2636133
1694592
5256561
3444753
4869016
3363282
2664122
1184390
3846571
4171585
2959267
3591799
1102699
5502367
4387168
2186111
4261169
2617105
3440908
4959822
5883403
4763305
5436088
5113278
1884983
1759869
5809883
3950000
6020143
5622647
4394326
2499877
4895180
2733475
3195031
3445190
5006582
5364926
5541056
1711137
4583905
3337297
3139186
5044052
1810393
2812327
2226757
4624045
3020342
4327306
2353910
4791268
5149609
4775001
3900327
2706360
5835105
5318572
3058556
3877451
2976314
3011965
2389791
2347027
3459825
4948174
5057572
2319587
4006199
3227141
2521486
5637386
5790800
5208027
3683706
5268363
5054115
3721820
3387772
5570313
2199940
2103493
1695984
5941597
2741995
3174428
4243335
3371080
5699130
1143991
3922061
2905342
3395673
3805540
2339437
5214684
5095156
2429064
1149668
3212236
5148599
5298150
2013701
3132352
3101338
6001126
1332070
3149240
3580433
2635045
5192054
3295830
4832110
3869702
3261422
1557317
5624356
1745311
4583009
3172620
1821565
