0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
2.002315810351299 0.24867326278667462 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21738078037358297 0.21751185754107824 0.21775295079929863 0.21786388139702975 0.21749440803102607 0.21736622937565958 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.21736523884551548 0.2551200932857547
1.7679420524448162 0.045472443489189676 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800833283176356 0.05840236490828562 0.06576836454196909 0.12460161896190163 0.4211624248379438 0.5883527889629652 0.6063257242572515 0.5916169862863512 0.2644612146895896 0.10731819310147715 0.05966754032035274 0.05801282349336511 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.05800819126141007 0.3202253524515166
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.040704691263370354 0.04478032306512481 0.12148270432430114 0.6502054584931353 1.135405869932267 1.7028966169332223 1.7178661027605835 1.6253612695471638 1.4830337108807197 1.1394769941698075 0.7704368199284222 0.34522591724189405 0.06864402055505404 0.040698879751638876 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.04074296337717345 0.047921166103971465 0.2552689538093143 0.920835704206243 1.658301503565651 1.9461339103580424 2.19017731470275 2.125404253741108 1.9098232755306122 1.682894260992917 1.52698775402324 1.284878941541566 1.121709331540393 0.5172003978208025 0.0971568850547746 0.040740719250380586 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.04068204700003955 0.04448468925350848 0.2136239123145473 1.1834960383335993 1.7347073583154733 2.2324241860431306 2.403894306423039 2.486070471419531 2.2129377989887713 1.8564977856859703 1.7288976138564953 1.5723320826815097 1.4821288515090634 1.385037630630676 1.059845427935501 0.5348517099378072 0.08535451901851979 0.04074384795125601 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.041326525669912996 0.21334942734678197 0.9465215727041106 1.8409725560015606 2.3044284121424186 2.6980620425313084 2.7300495795216895 2.3794809862886326 2.070325168328112 1.7639844967332083 1.453791472789141 1.5050206447527923 1.425085967305645 1.3533015865196993 1.2006184197588246 0.8837986890635391 0.3672182899001274 0.048258013011605656 0.04068016922022204 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.040685801870145186 0.06918172177977977 0.6376736552161558 1.5926274710666173 2.332429195573895 2.863327067620495 2.8084563010659864 2.535631286647602 2.1400853324877778 1.6572715525774564 1.3780331390118714 1.3453111811776195 1.288099702316458 1.2965205359672989 1.2024484647907483 1.143045241088633 1.0511615971171846 0.721830743865586 0.13618932159011524 0.04070984852132701 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.041496877912676214 0.24232544190430322 1.2802920221654437 2.025194762973101 2.8543390355175062 2.969775853291148 2.6776347093507598 2.2353260892091162 1.7132078407893738 1.373400621587541 1.2208632374475867 1.1107966936776255 1.0136116566351903 1.0609004401098474 1.1518566497991063 1.1159606745164983 1.1053604163817736 0.9377821305338685 0.4096552935312059 0.04567689546835743 0.0406798463140779 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406798463140779 0.05816787373912815 0.6368129452547434 1.7269101531546975 2.460090342769955 2.9999728273837794 2.9787842606504067 2.2260936404837066 1.5978435991271938 1.3255444269210406 1.1697003893700701 1.1730474441086345 0.9791434917124763 0.8714353104049392 0.942681022468607 0.9869693190642091 1.1005772491029324 1.0780064928265745 1.1205968649861824 0.5416965395732616 0.08445013594373475 0.04068071579582664 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.0406800808065829 0.17506012016631434 1.351881379482411 1.9071160438065151 2.667064347614188 3.0070690820728596 2.3811465981811906 1.5266139977423296 1.2548927189379837 1.1345407196065618 1.1360457437145761 1.1062983938918358 0.9524623498378496 0.8924647500961254 0.8477191139824288 0.9197078028719615 0.9651404251652234 1.0332645586579492 0.8207278197741302 0.6190809783438547 0.16865946770871731 0.040719668053873906 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.040766517375064856 0.41547444770896935 1.7041516901191702 2.0741420658712393 2.7183055425369296 2.6594116426420524 1.7705383462960917 1.2714112656243126 1.0733536038561424 1.1328087123628574 1.12290781883099 1.081592819743953 1.0405596805922883 0.9033998691570134 0.8485962472501707 0.8295921096635904 0.802499560603968 0.7218813454081326 0.7081212817750707 0.6382022976719084 0.21384847317951838 0.042659500358768705 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.04159575058695261 0.6113013421276977 1.6444279144403258 2.185695452158182 2.6278811262065385 2.1488812855988604 1.3269881849618383 0.9425251648103399 0.9540588863543682 1.0044169850586566 0.9112668439635265 0.8680868467852876 0.931842050075864 0.8962071097139108 0.8244629804636161 0.8129432080567981 0.7668809023592291 0.672425116805902 0.6703642703233584 0.6089203050721853 0.2214902955075217 0.04850872818147782 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.04315321631725778 0.7649271475890573 1.5810716195766252 2.270225310647082 2.5145909110416858 1.6171117753360353 0.9332901735349312 0.6902150952814247 0.7328610744279951 0.6959560358586241 0.5857445153759786 0.5470218380973737 0.7268538599701476 0.7872519680756334 0.8648150443998871 0.8060514730707622 0.6874809625768599 0.6176868459885914 0.5598322984859481 0.4683728631739112 0.2244116096176061 0.053258304422633074 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.04420982163367988 0.5866367082969678 1.5861698498012524 2.2776918781751725 2.1257467069019613 1.234641702637642 0.6140386403631275 0.8110746963373651 0.5600073167301626 0.45637858225236055 0.399138123834019 0.36144796755990427 0.40278467073864793 0.485164287607083 0.7199552862631651 0.5451610402790937 0.5322659517036737 0.5531563248308163 0.5374767234562773 0.40158068939228964 0.20652293659327517 0.06203005140291033 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.04475912533297126 0.5015827267746392 1.8274513051276344 2.408582147112051 2.137560149838246 1.2812158998703032 0.5711743864485076 0.6940018180937918 0.4134929984950909 0.2879022831790615 0.7711662037097945 0.683706116898676 0.28072835573073257 0.3281411918939387 0.4040509262288061 0.4258477203315729 0.5245934785301422 0.5450518025616026 0.4985294273732278 0.4021311065835858 0.2413771163800565 0.05694246578143222 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.045569076250717266 0.6202975378261574 2.1350548081685865 2.3312854471632902 2.1631072544440535 1.4852814600353785 0.6740460880337248 0.5271615763555593 0.48042152703569824 0.3156255183078656 0.18942590832574188 0.3409013092683136 0.3255953413188106 0.5126305399072841 0.5670131041292992 0.6258146781364556 0.6458525794058675 0.6052198371731963 0.5616747450343191 0.45956645440687494 0.2774311348281805 0.057881377020687415 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.04239480805343037 0.631919962066714 2.0561180185625427 2.164931057150477 2.133956698080498 1.6832171873206048 0.9417746996622928 0.6449532797237432 0.6107848902941787 0.5355925615397775 0.38376058694656534 0.5033818184837993 0.7386757967680461 0.8410823659935635 0.833228521807859 0.8442903151979145 0.8050982706873484 0.6973585154942299 0.691660746013067 0.5722605715385751 0.2727675638021971 0.055141289924266326 0.0406798463140779 0.0406798463140779 0.2564699804417337
1.682904868216232 0.08013525441332384 0.0406798463140779 0.040792680968305566 0.49303745727549664 1.6100421307150017 1.9771371303423366 2.1132829932345483 1.8746196434520213 1.3687419771110545 0.882558942440001 0.7875905017918673 0.7835212423431255 0.7741546716973242 0.9955575642424754 1.1259207982039832 1.0363879048082412 1.0195396451682908 0.9620640182548064 0.8681049000253956 0.8229385751513109 0.7418100755468353 0.6551415000306621 0.21661906041117376 0.04812358074312774 0.0406798463140779 0.0406798463140779 0.2564699804417337
