0 1 2 3 4 5 6
-0.19666147 -0.14706874 -0.3334995 -0.26559016 -0.0069733644 -0.074513614 -0.15216038
-0.12065297 -0.38158256 0.09212673 1.1728051 -0.14847103 -0.122140564 -0.04485903
-0.11956255 0.18338236 2.3109837 0.41768372 -0.35885304 -0.21146926 -0.058821138
-0.08476604 0.9098322 0.8121842 -0.1443472 -0.36282653 -0.22993237 -0.08185066
-0.08800587 -0.041971225 0.15764973 -0.2704188 -0.38694897 -0.20030788 -0.050527934
-0.121159166 -0.01341321 -0.038844135 0.103032574 -0.11808972 0.005975048 -0.082288906
-0.096625656 -0.053276017 0.034355097 0.33579582 0.09636048 -0.10391173 -0.05170114
