0 1 2 3 4 5 6
0.1258322 0.106520616 0.10630682 0.1439715 0.16072217 0.12292671 0.078671545
0.000760982 0.005797351 0.6365473 1.3810664 0.2415395 0.04655924 0.016507415
0.001954638 0.45708954 2.393618 0.7378689 0.2047584 0.08418634 0.025022963
0.015836202 0.95529526 0.9969969 0.13999183 0.06420683 0.053394623 0.015802784
0.0139026195 0.2856991 0.47774264 0.042176645 0.056968074 0.060040176 0.028635984
0.0009580625 0.20524296 0.4532366 0.56022364 0.3026522 0.21416888 0.0075528882
0.0005002656 0.024453016 0.28742567 0.67671007 0.45276302 0.030446226 0.0
