0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1462566 0.7097865 1.9048753 1.535222 1.605006 2.6759644 2.850487 1.3869216 0.80458117 0.60962224 0.4638481 0.3979056 0.320884 0.27897167 0.287068 0.36157772 0.42838883 0.58416 0.57904553 0.5645497 0.60539234 0.5526929 0.49682513 0.4431907 0.37108767 0.34707245 0.3088558 0.246838 0.23003048 0.21063364 0.20629042 0.19785781 0.18556347 0.17645118 0.16906627 0.15880871 0.14967978 0.14478308 0.14072186 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.15078703 1.1903028 2.0082054 1.8594762 2.368754 2.9456038 2.222938 0.85767245 0.6555985 0.48498112 0.40827352 0.3083591 0.26330173 0.2679598 0.31472516 0.37547624 0.5026724 0.64611924 0.6951083 0.6787149 0.7441322 0.6832385 0.62980354 0.52685076 0.468175 0.40178466 0.39515594 0.27347648 0.24653375 0.21073812 0.20229995 0.19222534 0.17641947 0.16432185 0.16368759 0.15757525 0.15018807 0.14488237 0.1411379 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.140006 0.16090584 1.1997631 1.9834862 2.2140474 2.6370325 2.8163264 1.2630146 0.7096505 0.52932703 0.38821056 0.3131504 0.26353294 0.23281278 0.25647688 0.309968 0.34306556 0.42731276 0.54832685 0.5709659 0.62068284 0.6900252 0.71359956 0.69834244 0.61203825 0.49160743 0.45360687 0.3822918 0.29359204 0.24735999 0.21439856 0.18456309 0.18280564 0.17381296 0.16209885 0.15937167 0.15705582 0.15118605 0.14535482 0.14158529 0.13988844 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14010149 0.17855285 0.9866225 1.7076302 2.345409 2.8656487 2.3015122 0.97321546 0.57742596 0.4270654 0.33775795 0.24213411 0.17915115 0.18567812 0.19393589 0.22834326 0.22547926 0.27693534 0.27996868 0.30099252 0.38657182 0.49717665 0.54673654 0.59701693 0.5305726 0.4684718 0.4683401 0.38277566 0.3059479 0.25046527 0.22234069 0.19170937 0.17157292 0.16594695 0.16070905 0.15752742 0.1556341 0.15055345 0.14489105 0.14166446 0.13995966 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1405246 0.1724843 0.70827514 1.2715161 2.2138119 2.6473634 1.5209231 0.6742946 0.47589663 0.35346216 0.23503721 0.16553289 0.15928188 0.15965992 0.15915431 0.16418296 0.1665099 0.16273215 0.16139579 0.16000542 0.17817408 0.23692852 0.30539745 0.39073163 0.32639965 0.32378554 0.33456272 0.3081113 0.2637083 0.231536 0.20705801 0.19562858 0.17523623 0.16582324 0.15880731 0.1550096 0.15348819 0.14930388 0.14510313 0.14260712 0.140006 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14106229 0.16309845 0.4728269 0.8360338 1.8604792 2.2833066 1.0218799 0.52324754 0.37795395 0.25229153 0.1657566 0.15464434 0.15230733 0.15131246 0.15034425 0.14904769 0.1494551 0.14790486 0.14772943 0.1481354 0.14926797 0.15348819 0.17759278 0.21479973 0.22418061 0.23134494 0.22563145 0.22309709 0.2200442 0.2021291 0.18585765 0.17668194 0.16410804 0.16087738 0.15636763 0.15396427 0.15252036 0.14875382 0.14508623 0.14248583 0.14003362 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1419653 0.15889615 0.38288778 0.7119038 1.7740304 2.0393913 0.74015546 0.4174732 0.29873034 0.19433013 0.15887679 0.15245187 0.14922126 0.14788839 0.14681828 0.1452528 0.14508623 0.14407168 0.14362016 0.14314051 0.14397258 0.14578944 0.14901635 0.15709125 0.16615422 0.17909989 0.1810338 0.17958838 0.18150486 0.1675588 0.16376606 0.1594664 0.15836594 0.15621047 0.15372354 0.15240714 0.15130004 0.14857821 0.14492075 0.14257511 0.14003362 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14253 0.15928927 0.35940546 0.6302422 1.7134984 2.0434408 0.7109617 0.40360767 0.310018 0.18504973 0.15805812 0.15176553 0.1477832 0.14656505 0.1451098 0.14338425 0.14253916 0.14160073 0.141545 0.14137925 0.14149308 0.14221099 0.14386222 0.14745349 0.15127468 0.15697515 0.1570222 0.15981273 0.16028461 0.1583384 0.15488943 0.15510234 0.15442765 0.15382859 0.1527644 0.15102464 0.15057579 0.14823985 0.14486566 0.1422348 0.14002292 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14253916 0.16345352 0.38521606 0.6898955 1.9119222 2.3171225 0.8435524 0.41072688 0.2936669 0.20149228 0.15979832 0.15135197 0.1476295 0.14591025 0.1445603 0.14342666 0.1422348 0.14100161 0.14082801 0.14075822 0.1407956 0.14100161 0.14192064 0.14359641 0.14602454 0.14872465 0.14997536 0.15144327 0.15221098 0.15263288 0.15265875 0.15194406 0.15253216 0.15247186 0.15198302 0.150005 0.15018512 0.14768685 0.14468853 0.14188842 0.140006 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14272878 0.16638722 0.4358274 0.88530767 2.3598351 2.4923086 1.0725384 0.44143927 0.25834364 0.19020993 0.16000259 0.15246293 0.1480269 0.14594461 0.14407168 0.14304328 0.14164978 0.14071697 0.14059885 0.1403446 0.1405021 0.1407956 0.14140964 0.14276211 0.14489105 0.14726332 0.14789036 0.14897607 0.15076149 0.15163097 0.15182488 0.15089127 0.15160081 0.15302864 0.15176359 0.14957167 0.14857462 0.14741814 0.14420474 0.14167212 0.13997251 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14200795 0.18916872 0.5327532 1.2157435 2.4978874 2.5996976 1.5119262 0.57156634 0.28710926 0.19575985 0.16008338 0.15172234 0.14954549 0.14654525 0.14464492 0.14313492 0.1419653 0.14095125 0.14030609 0.14024305 0.14032155 0.14102253 0.14192064 0.14343157 0.14613926 0.14792278 0.15035538 0.15037784 0.15253973 0.15296765 0.15463585 0.1543048 0.15472989 0.15305516 0.15251431 0.15018512 0.14838287 0.14737864 0.14472908 0.14158529 0.13992661 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14161298 0.20405447 0.67594916 1.5309008 2.2620096 2.50319 1.8066173 0.8707621 0.38267615 0.2117595 0.16979605 0.15511021 0.15214589 0.14852236 0.1460648 0.14397258 0.14257511 0.14132553 0.14071104 0.1403446 0.1406919 0.14206977 0.14358535 0.14709547 0.1499349 0.15181738 0.15431449 0.15493874 0.15564384 0.15934771 0.15888262 0.15654524 0.15634495 0.1538031 0.15114781 0.15048316 0.15002757 0.14745405 0.14449099 0.14211404 0.13997251 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14082801 0.18212986 0.79887575 1.3633201 1.9737327 2.1979442 1.9196448 1.2568183 0.5386529 0.24694893 0.18137039 0.16059577 0.15262865 0.15031272 0.1471391 0.14474753 0.14364621 0.14273468 0.14169022 0.14114213 0.14169022 0.14380968 0.14746135 0.15315567 0.15764746 0.16364005 0.16999193 0.16985518 0.1717633 0.17541108 0.17263308 0.16298458 0.16108176 0.15687041 0.15396073 0.152494 0.15085497 0.14796728 0.14459075 0.14226517 0.13996091 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1403446 0.16098657 0.6702666 1.0780811 1.681153 1.9765186 1.8738072 1.4717236 0.79172224 0.35073885 0.20708267 0.16758099 0.1550758 0.1519513 0.14989233 0.14785464 0.14591025 0.14482671 0.14364621 0.14353809 0.14515704 0.14880487 0.15543422 0.18469763 0.21387193 0.24161074 0.23935306 0.24555084 0.2193165 0.22673593 0.20850211 0.18365444 0.1741169 0.16291904 0.15721714 0.15486401 0.15311605 0.1492717 0.14462245 0.14221099 0.13997251 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13997251 0.15475115 0.4764114 0.7935697 1.0038097 1.6062353 1.5450754 1.4926736 1.0403271 0.53814566 0.24570185 0.18308094 0.15879545 0.15540761 0.15415643 0.15143964 0.14978188 0.14978188 0.14948349 0.14958507 0.15348819 0.16449553 0.23092888 0.2821461 0.3048253 0.31913665 0.3054878 0.30386975 0.31987435 0.2984735 0.24986942 0.21554582 0.19441131 0.17296258 0.16206741 0.1596166 0.15513578 0.1496224 0.14474577 0.14161298 0.13995966 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14824247 0.28361404 0.6186544 0.643986 0.9890995 1.2370679 1.3395364 1.150643 0.6806199 0.31370154 0.21068323 0.16984229 0.15835206 0.15559985 0.15522523 0.15489504 0.15519966 0.16310507 0.16680849 0.20201623 0.27426785 0.39880794 0.3695576 0.3836989 0.39368927 0.34848177 0.35686347 0.34452993 0.3235097 0.29578897 0.24723451 0.21743304 0.18575507 0.16759151 0.16195911 0.15628332 0.14935797 0.1442953 0.14119196 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.14473289 0.16476297 0.40007848 0.47999156 0.5690436 0.8988118 1.1852669 1.1700683 0.9558427 0.48978102 0.25137538 0.1830709 0.16088933 0.15794203 0.1561656 0.15896958 0.18366414 0.20994224 0.25729117 0.33439547 0.39516786 0.46482676 0.41945451 0.44147357 0.3839057 0.3957292 0.37709677 0.3410482 0.32687712 0.2735167 0.26852146 0.2254934 0.20757163 0.1842592 0.169076 0.15719648 0.1486333 0.1442953 0.1408028 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1419288 0.15252036 0.2468712 0.31664225 0.36730656 0.57274705 0.8906004 1.124557 0.9389104 0.6367172 0.34271973 0.233505 0.1758776 0.16393238 0.16023505 0.1676758 0.2061316 0.24114904 0.28505835 0.36957374 0.41393852 0.4133414 0.38049394 0.38047886 0.36993885 0.35737136 0.33951995 0.3016981 0.27100003 0.25956786 0.25147694 0.24773943 0.23311065 0.19647461 0.17452711 0.15528342 0.1484472 0.14392129 0.14042889 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.1403446 0.14711751 0.16093495 0.24941078 0.27191764 0.37920868 0.6428377 0.8747579 0.9101011 0.8029685 0.5167899 0.2990551 0.2017616 0.1759313 0.16972649 0.17119 0.2021913 0.23632142 0.30489758 0.3122736 0.34378988 0.3311473 0.2955221 0.30876404 0.3112672 0.3163883 0.30307072 0.31050894 0.26449502 0.26481873 0.26366717 0.27196777 0.24839881 0.21501565 0.17795943 0.15524201 0.14759406 0.14311858 0.14006132 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
0.08258988 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13992661 0.14342785 0.15176754 0.17657365 0.19815284 0.25842464 0.37586343 0.60891664 0.8631213 0.87970775 0.7599161 0.45934516 0.23457554 0.19907284 0.17955439 0.17493013 0.19102323 0.23871057 0.27439487 0.27775088 0.28000754 0.27417916 0.27048677 0.25383347 0.2806738 0.28716314 0.2748646 0.27113843 0.2942981 0.29011422 0.29343355 0.29067826 0.2513823 0.23543656 0.1895041 0.15385115 0.1474033 0.14217687 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.13987392 0.26228103
