0 1 2 3 4 5 6
-0.05565483 -0.028106274 -0.25781932 -0.11424288 0.13994424 0.083168216 -0.07843732
-0.14037643 -0.38048652 0.40469176 1.2997439 -0.0073645418 -0.05929664 0.010876233
-0.12648702 0.3090888 2.250609 0.6455857 -0.19161911 -0.16423416 -0.0064451373
-0.04484713 0.8954815 0.96919036 -0.028018195 -0.33899474 -0.21827647 -0.04555918
-0.058576755 0.1414042 0.36272722 -0.31257963 -0.4018279 -0.19816262 0.009816501
-0.1317706 0.14610171 0.26456437 0.39677513 0.08413381 0.14072147 -0.07514915
-0.11833015 -0.050336536 0.23272355 0.562631 0.35905537 -0.06741251 -0.08268985
