Subject ID,pca1,pca2,pca3,Dataset
3369216,2.6298542,4.524826,-1.8315018,21015
1442830,2.0682988,3.0193956,-0.043544848,21015
4652857,2.754921,-2.913689,-0.7891082,21015
2202063,-3.5019162,-0.9880177,-0.18959829,21015
3009825,3.242935,-0.54576004,-0.3965471,21015
2076076,-3.6472142,-0.7680055,-0.17828675,21015
5795253,-2.6467836,-1.1083261,1.8761845,21015
3389224,-1.1926339,2.2898273,-1.163658,21015
5041633,2.7979186,0.9068985,-2.0883162,21015
3829878,3.2521288,-3.318742,-0.057382908,21015
3693175,2.3754358,-0.75633293,-1.8977056,21015
1865760,-3.3236957,-0.651518,-0.06764186,21015
2096299,-3.544045,-0.77572376,0.022951528,21015
1141435,-3.5001223,-1.0034158,-0.17865759,21015
3991839,4.5443654,-1.4481338,3.1021795,21015
4607289,0.7660908,1.692212,3.0103076,21015
4871906,-1.0545933,-0.7699323,-0.469931,21015
5190524,-0.032792132,-4.0362153,0.20678331,21015
4031363,-3.4382799,-0.9272227,-0.20539108,21015
3893048,-3.2500165,-0.9178181,0.20179087,21015
4458784,-1.8358414,-2.6061714,-0.82656467,21015
4207538,-2.7503839,0.6694024,1.3904717,21015
3969451,3.0241225,1.9461808,-0.3798934,21015
5277068,4.071883,3.3131511,1.2764597,21015
1564891,1.9500139,-5.3174615,0.68456626,21015
3486856,-3.5001223,-1.0034158,-0.17865759,21015
1163757,-2.3312492,0.5807632,-0.41872135,21015
5714488,4.8708663,4.423586,3.092874,21015
4680229,-3.7725213,-1.2023498,-0.07864332,21015
5254212,-0.29613477,6.1147237,0.29681048,21015
4427458,-1.0179731,4.2004294,1.1998641,21015
4039903,4.7930384,-4.749352,2.0576737,21015
2081894,3.9555182,5.2227883,1.186103,21015
3098186,-3.0787153,-0.20596665,0.051929835,21015
2324980,3.155638,-4.627283,-3.0661302,21015
1558890,0.083994344,2.43184,-1.4336501,21015
4579610,-1.4757761,2.3378992,0.050077412,21015
1183133,-0.4131157,3.8627243,1.3269522,21015
5375386,-0.5805906,3.176181,1.3321556,21015
3226868,1.4549869,0.34079677,0.89348644,21015
5774739,0.30630678,-0.9208247,0.17436112,21015
4948901,1.3130211,0.02193798,-2.6535435,21015
4118783,-3.5001223,-1.0034158,-0.17865759,21015
2423490,2.0903575,1.4350014,-2.3008947,21015
3366943,3.7417421,3.4290307,-3.8259685,21015
5493063,-3.4562266,-0.9803195,-0.17386088,21015
3407512,-1.4144424,3.9783168,-0.025689317,21015
3497922,1.7354575,-2.8916602,2.6894147,21015
2575727,2.1897275,1.7042316,-7.008683,21015
4374413,2.493856,-1.0989033,-1.6320331,21015
5687858,-3.5045216,-1.0735637,-0.22556439,21015
4348244,-3.1231751,-0.6718924,-0.02584425,21015
3942509,-1.5180668,-1.2451751,-0.16172926,21015
4915476,2.749604,0.7553791,4.8844576,21015
3248194,-0.5665326,1.0444704,-0.7463011,21015
3104415,-3.4729981,-0.7940034,-0.052423082,21015
2182136,4.4039664,-0.415938,-3.2305484,21015
1961028,1.1743292,-0.6428002,-0.69148636,21015
5688590,-3.422091,-0.9269681,-0.16065206,21015
2010875,-0.034219217,4.456511,0.47957477,21015
3257870,-0.1890628,0.07228481,1.2356954,21015
4168683,-3.1552227,-0.72464013,-0.23108505,21015
4464558,-3.5001223,-1.0034158,-0.17865759,21015
4702156,-1.5327162,1.2962399,-1.839385,21015
4879530,-1.0740904,-2.478546,-1.8577833,21015
3103376,-2.396227,-1.7097327,-1.0741953,21015
3367784,-3.346897,-0.96407837,-0.12567651,21015
1150888,-1.6643757,3.7396715,-0.6045895,21015
5816469,-1.1385037,1.9683564,-1.3837885,21015
5633343,-0.06885372,4.2515545,3.7379117,21015
4962231,-2.8645184,-1.7837,-0.61370605,21015
4914581,-2.025441,-0.1371984,-1.2650452,21015
4218767,-0.6870795,3.2211072,3.6911964,21015
2531520,0.39577833,4.405297,-2.647131,21015
3151326,-1.2055817,-0.7174428,1.9983983,21015
3228955,-2.9569993,-1.1090221,0.18838948,21015
1526866,-3.506952,3.0760803,-0.071173735,21015
3673821,-1.2767385,4.0404563,2.492947,21015
5057216,-2.968869,2.242861,-0.0351972,21015
5160783,0.6799434,1.2759246,7.856727,21015
2767441,1.7388126,3.6914198,-0.32504484,21015
3787023,-0.6635046,1.0255939,2.0874372,21015
3478437,-3.59281,1.5909752,-1.1845168,21015
1043734,-2.3430686,2.097393,-1.0937345,21015
2323118,-1.6989381,4.4814396,-1.9198873,21015
1826452,-1.4036876,-1.9534994,-1.1945027,21015
4116675,3.6909618,-2.0255623,-2.76028,21015
5028101,-3.863094,1.6047492,1.0966009,21015
4223947,-1.247453,-0.54245645,-2.2570622,21015
4861487,1.4217064,4.897227,0.130904,21015
2164790,1.2623768,2.5498104,5.0820847,21015
5644822,-3.5001223,-1.0034158,-0.17865759,21015
1722973,-0.32853168,2.5565023,-1.5727949,21015
5618486,4.0349336,-1.1345168,1.437764,21015
3556129,0.1998637,0.4167287,5.350008,21015
5459475,3.1928413,-0.9572854,1.6267586,21015
2343434,3.9580808,-5.194767,-4.795856,21015
1354470,2.4889405,1.1695956,0.27253515,21015
5533348,-3.1458569,-1.2080231,-0.1107575,21015
1044241,-3.5001223,-1.0034158,-0.17865759,21015
2710222,-3.404733,-0.6120405,-0.3112199,21015
4134815,-3.0968494,-1.3222451,-0.72843516,21015
2674904,-1.7790166,1.0185194,1.900814,21015
