Subject ID,feature value,Dataset
5807209,-0.1127933,train
1102222,-0.06717057,train
5337643,0.0073718126,train
3128928,0.07073513,train
4559814,-0.059835117,train
2191297,-0.04113266,train
5357408,-0.0401906,train
3163627,0.07849829,train
5810848,0.08015618,train
3644843,0.117918015,train
2925418,-0.03143729,train
3154577,0.040448584,train
4012124,-0.019036487,train
5040043,0.1179023,train
4363705,-0.014028108,train
2620214,0.02646071,train
3629400,0.080117375,train
1990892,0.06154152,train
3741329,0.06937606,train
5065121,-0.026950914,train
5061650,0.060248043,train
4998881,-0.078557566,train
4743564,0.050990604,train
4284532,0.03616379,train
2354675,0.06806258,train
3909496,-0.07770707,train
3919318,-0.0048457156,train
5450445,0.18237473,train
4609331,-0.09866581,train
4739401,0.13902079,train
4551338,0.05527682,train
2633919,-0.0054446366,train
2219818,0.13510576,train
2761036,-0.1515587,train
3176110,-0.1515587,train
3819469,0.10311064,train
1850334,0.16398978,train
2727180,0.10279479,train
4017914,-0.09970841,train
4224556,0.06873707,train
2376631,0.05296258,train
3173872,0.0071132197,train
4291081,0.020553788,train
2617711,-0.0033510306,train
4795551,0.0791999,train
2893130,0.12745246,train
3659931,0.04956438,train
4363786,0.14310075,train
5615619,-0.013581018,train
3686035,0.14035338,train
4368209,0.12607226,train
1640093,0.08264424,train
4807489,0.11261632,train
3005932,-0.10423565,train
4685933,0.08200369,train
2717291,-0.13955712,train
3925661,0.0052986047,train
1265763,0.08849787,train
1922836,-0.023173947,train
3562102,0.05665459,train
3712456,-0.09060765,train
3565543,-0.032547094,train
1509542,0.08846613,train
3941443,0.025145875,train
1394608,0.13399208,train
3004383,-0.054007635,train
1347077,0.12298932,train
3072058,0.12172473,train
1383162,0.120728314,train
3408375,0.098167405,train
2441710,-0.1515587,train
2844852,0.03709113,train
3392633,0.1490177,train
2503983,0.013682613,train
4307910,-0.014377666,train
5309121,0.0955066,train
3144032,0.08056467,train
4184419,-0.13234182,train
4246457,0.0027680981,train
2783662,0.02378987,train
3854826,0.106288224,train
1498028,0.117194794,train
1728728,-0.0076141367,train
3066946,0.06716539,train
2009557,0.06717143,train
4010306,-0.03657045,train
2916960,0.09419248,train
4985260,0.11301023,train
4134659,0.113309614,train
4177619,0.023333967,train
3012659,-0.034119364,train
3721618,-0.123564936,train
3569946,0.101587735,train
5242631,-0.036899872,train
4655264,-0.14139335,train
4746545,-0.037677288,train
4674089,-0.1515587,train
4677391,0.036074903,train
4438449,0.037171114,train
3930664,0.14394629,train
1641143,-0.07223569,train
3237097,0.07958448,train
4432388,-0.08109901,train
1895739,-0.1515587,train
1151659,0.12892307,train
3055059,-0.06964814,train
3651742,0.0817214,train
3118395,-0.08043713,train
1518198,0.11327367,train
4714650,0.092703335,train
1898841,-0.034488298,train
5158917,-0.1515587,train
5159775,0.05864755,train
3565778,-0.10762868,train
2930794,0.15580879,train
5123117,0.11196492,train
5147973,0.056270458,train
1487708,-0.12956256,train
3386510,0.06470639,train
1082881,-0.08746033,train
3860805,0.100282244,train
2361285,0.09291696,train
4995398,-0.034742065,train
1265075,0.11375518,train
1903001,0.1164314,train
2629575,0.092631765,train
1619182,-0.049614776,train
5881103,0.12851758,train
2848283,-0.13381402,train
2323973,-0.10606482,train
5856148,0.1105795,train
5871243,0.14104976,train
5041189,0.0864746,train
2169955,0.13321921,train
4907105,0.12754579,train
5669924,-0.1515587,train
1385187,-0.06587511,train
2191635,-0.040019896,train
2458909,0.086864315,train
1152858,0.10841119,train
4118186,-0.0008700315,train
5724806,-0.1515587,train
1335043,0.07796456,train
5087379,-0.13870735,train
1526324,0.112835385,train
1143580,0.079464234,train
2388677,0.059831664,train
4166790,0.14792064,train
4348166,0.021311253,train
4691053,0.07793163,train
3183797,-0.06602657,train
2262761,0.11133957,train
1068005,-0.14471194,train
1140298,0.044216994,train
4220280,0.13839944,train
3566248,-0.022008551,train
4474196,-0.04547848,train
1182193,0.11072897,train
2419933,0.12039218,train
4426080,-0.12169353,train
2463263,0.00437312,train
5709014,0.06878605,train
4090910,0.04788798,train
5689211,0.09849048,train
2173477,-0.1515587,train
5688154,-0.14912677,train
2395816,0.06560791,train
5003786,0.10843287,train
5305903,0.1109469,train
1936171,-0.14489426,train
2693082,-0.15095024,train
3847806,0.12375642,train
1434211,0.074328646,train
4623850,-0.1515587,train
1594922,0.11107718,train
3678585,-0.08297245,train
4645840,-0.04468303,train
1354061,0.043106694,train
1977204,-0.1515587,train
4515466,0.05651186,train
3639788,-0.1515587,train
1434102,0.14270647,train
3024305,-0.13219407,train
1586428,-0.12438912,train
5827525,0.10537974,train
4518427,0.046538692,train
1584814,-0.04125054,train
3718158,-0.12972412,train
3519233,0.088335715,train
5772369,-0.15018578,train
2767832,0.017284611,train
1625681,0.12461338,train
5806924,-0.02958359,train
3410287,-0.057711933,train
2347403,0.18732478,train
1959359,0.05556207,train
2010127,0.14366901,train
4812486,-0.031211678,train
2529494,0.074466445,train
3599060,-0.009095214,train
5072319,0.09154876,train
2114562,0.13765429,train
5765280,-0.014853863,train
1699702,-0.017560089,train
4311714,-0.040406927,train
1455999,-0.04138767,train
5324330,0.043502945,train
2816756,-0.063353375,train
5563515,0.119252004,train
5020824,-0.13285568,train
1215165,0.062226295,train
4392319,0.10739368,train
5318572,0.055116408,train
3750518,0.02961357,train
2703394,0.1300649,train
1057026,0.047722705,train
1732379,0.069051616,train
4422440,0.080287755,train
2595873,-0.15146732,train
3522197,0.0970871,train
2540012,-0.06517412,train
5277068,0.13056344,train
5166576,0.049314935,train
1329137,-0.0061590653,train
5497646,0.109251045,train
5764966,0.14891483,train
5638180,0.07525567,train
2867378,-0.017844928,train
2645326,0.10814127,train
2908020,0.1007727,train
5710555,0.0721609,train
2963260,0.09219651,train
5439112,0.13966422,train
4176018,0.13593227,train
3351169,0.033310004,train
1797747,0.053310744,train
1773138,0.03623024,train
1689580,-0.016825601,train
5342513,-0.026386362,train
1501716,0.056546926,train
1611061,0.011024097,train
5807353,-0.07702667,train
5776765,0.032357454,train
4010549,0.12576984,train
3410822,-0.056057554,train
3752952,0.047676887,train
4931879,-0.031023774,train
3999204,0.12503098,train
1317071,0.012559199,train
2420575,0.08795292,train
2067364,-0.14192088,train
3477098,0.08646193,train
3961809,0.07386782,train
2200510,-0.0426911,train
3024876,0.13997562,train
2280139,-0.019812891,train
1744843,-0.11486951,train
3180813,0.087758295,train
4570089,0.11531433,train
4944438,0.12809226,train
3606008,0.089585125,train
5625576,0.095449895,train
1703038,-0.15091321,train
2611845,-0.098521836,train
5357803,0.11681077,train
4370102,0.1014047,train
3916101,-0.09813632,train
3018969,-0.070944846,train
2013530,-0.07576113,train
3429643,-0.07904607,train
1269777,-0.102250524,train
3549117,0.03608191,train
1716204,0.039689273,train
4690483,0.10348208,train
1514738,0.05297509,train
1932024,0.10403014,train
2516984,-0.1515587,train
1483310,0.12701648,train
5644388,-0.10446959,train
4689651,0.068240166,train
2033065,-0.15020983,train
3859062,0.092972726,train
3541156,0.053425696,train
2708361,0.030185217,train
4648871,0.16041249,train
1374277,-0.0048907087,train
4862151,-0.13385417,train
3268195,-0.1515587,train
2929214,-0.010471612,train
3664847,-0.036868002,train
5184123,-0.13808373,train
2023187,-0.1515587,train
2629205,0.08906176,train
1275279,-0.044886075,train
3589450,-0.011496054,train
3787816,-0.014375993,train
3350552,-0.0016268565,train
2702659,0.023773698,train
4688891,0.035961624,train
2407658,-0.025080882,train
4647754,0.07876541,train
5745582,0.14478306,train
2714481,0.06333248,train
1976327,0.11254326,train
1934711,-0.1515587,train
4756670,0.070886,train
5845721,0.12553225,train
4437938,0.030804835,train
3177278,0.13691024,train
3016805,0.1238309,train
1765560,0.08413317,train
1515628,0.07787112,train
3142624,-0.08926331,train
5316849,0.0050656437,train
1498302,0.010172091,train
2809630,-0.07780554,train
2446924,-0.09427177,train
5073465,0.050109364,train
5037010,-0.093486875,train
3184424,-0.06761202,train
1362758,0.11648392,train
3908378,-0.09293624,train
3323343,0.111637674,train
5485490,0.12589757,train
2352340,0.07369308,train
1106735,0.06554432,train
3647571,0.08672762,train
4429174,0.034248617,train
2492672,0.07176799,train
3059297,0.04819764,train
2216970,0.10388378,train
2523908,0.06869991,train
5302156,0.16319968,train
1902631,0.074879795,train
4073088,0.09566712,train
1952612,-0.10907387,train
3370609,0.046818323,train
4044895,-0.06193518,train
2848473,0.029693626,train
5508346,0.08755238,train
2285086,0.053986248,train
5584102,-0.05000874,train
3356559,0.104561985,train
3443813,0.13270856,train
4367191,0.084660016,train
5195211,0.085260704,train
4019276,-0.054098807,train
3282271,0.09908927,train
5676605,-0.11241451,train
3757289,-0.15086529,train
4391937,0.124962136,train
3705455,-0.012249934,train
3500942,0.034867097,train
4441123,0.05472915,train
5305176,0.09141679,train
4414132,-0.13684948,train
4673345,0.031867146,train
3039187,0.082938515,train
2950011,-0.14328435,train
5437108,0.14302024,train
1252108,0.05649319,train
2881547,-0.14166649,train
1567768,0.015553327,train
1315584,0.0035578287,train
1348139,-0.016397761,train
3146793,0.030335845,train
4786904,-0.0652171,train
4585360,0.032623377,train
3229803,0.056669943,train
1870473,-0.12199916,train
4971720,-0.032424945,train
1297693,-0.012522166,train
1214505,-0.13305476,train
1815848,-0.01378134,train
2683932,-0.1515587,train
5258730,0.082426965,train
3835389,-0.0058982084,train
1083298,-0.14760257,train
4949061,0.11918582,train
1680487,-0.06610661,train
1296265,0.04014597,train
5348796,0.010198447,train
4575148,-0.14684638,train
1493841,-0.13102537,train
3784553,0.07753397,train
4103295,0.08901864,train
3881219,0.021700947,train
4568906,0.13456519,train
2247006,0.14334172,train
2195178,0.10253532,train
5570403,0.06411337,train
2566541,0.07571254,train
4792293,0.06909332,train
2198400,0.041324276,train
2040052,0.036953237,train
3209569,0.119198896,train
4261071,-0.1405375,train
5623091,0.09110826,train
2645358,0.09004725,train
3766853,0.102038406,train
4596503,0.09591082,train
4092914,0.08923053,train
3333287,0.12436643,train
3671706,-0.0012272627,train
2780593,0.06176021,train
3940996,-0.06540334,train
5553609,-0.08979273,train
4485080,-0.016826682,train
3548010,0.08077052,train
1082316,-0.1515587,train
2028527,-0.11089434,train
4250975,0.053372003,train
3217180,0.058935255,train
5463303,0.037847012,train
1853006,0.1488653,train
1832960,0.11745999,train
1700869,-0.12088573,train
4153285,-0.14343011,train
5639624,0.04881232,train
4276884,0.09867532,train
2480049,0.007111937,train
3610228,-0.08831354,train
2919582,0.118064426,train
1072402,0.10000495,train
4207135,-0.12665117,train
5376826,0.10926297,train
2561391,0.0397843,train
2278740,0.11486017,train
4028320,0.12226957,train
5512237,0.003482165,train
1256890,0.06542861,train
2850322,0.0063516833,train
1499643,0.118046485,train
2096061,-0.1515587,train
4892580,-0.03189733,train
4231845,0.09121112,train
3755545,0.03458561,train
1512529,-0.09953928,train
3063290,-0.15077356,train
4648935,-0.13549672,train
2191464,0.02537517,train
5228439,0.049042005,train
5490783,0.060844358,train
2937376,0.1426097,train
2929664,-0.08823719,train
2711531,-0.031263214,train
2865123,0.082370795,train
5618486,0.1633056,train
5193174,0.08716421,train
4348007,-0.07443471,train
5032786,-0.011355811,train
3734719,0.09571965,train
3869082,0.037959848,train
5472146,-0.023918929,train
5687887,0.109547764,train
4481424,0.0009379632,train
1415935,-0.01700073,train
3836590,0.107804865,train
3344758,-0.1515587,train
2750149,-0.00063318945,train
5612115,0.06409681,train
1186020,-0.12593786,train
4546663,0.11568295,train
1869285,0.07990432,train
1066109,-0.06255764,train
4445679,0.1280059,train
4116114,0.06290415,train
1385103,0.13237989,train
1813511,-0.13392186,train
3322967,-0.08387274,train
2695600,0.09229832,train
1500737,0.039764475,train
2075321,0.098880984,train
2805287,0.09900811,train
4301068,-0.1515587,train
3545656,0.13590024,train
1450669,-0.053335365,train
3228369,-0.06986845,train
4989282,0.1529962,train
4173964,-0.113449745,train
4766922,-0.030752413,train
1914041,-0.008441213,train
3536096,0.11228782,train
1767973,0.154421,train
4643415,0.15102391,train
1934979,-0.14425258,train
4038081,0.081789315,train
5487290,0.14359783,train
4105547,0.098664105,train
1735568,0.052662317,train
1432856,-0.012109515,train
5228477,-0.043897644,train
4326917,0.02433233,train
4001451,-0.12382665,train
2999831,0.058481358,train
1815918,-0.018059468,train
4340277,0.0032679462,train
4619466,0.075987875,train
5530818,0.079134814,train
1996485,0.08226987,train
1108236,-0.051587395,train
1068243,0.09248469,train
4692780,0.106085844,train
1846087,-0.06274629,train
1547954,0.02225354,train
1055180,-0.06942389,train
2559630,0.1028528,train
2903340,-0.0356934,train
4274975,0.093796134,train
2581406,-0.0255602,train
3333724,0.10409095,train
2254287,0.06452108,train
1460781,-0.10365334,train
3031602,-0.1306446,train
4825546,0.040188633,train
4150257,-0.1515587,train
3668705,-0.12372195,train
3204645,0.14841034,train
5141318,0.13525991,train
1358652,0.029859358,train
1910056,0.0045844796,train
2442764,0.03597298,train
5172582,0.08854015,train
3445478,0.111221135,train
5006732,-0.053347625,train
1973374,0.15845759,train
4749140,0.034423582,train
1635337,0.16026592,train
4837984,0.13334158,train
5272889,0.036164317,train
1309311,0.12843356,train
4371652,0.034737542,train
3919914,0.08187523,train
1679677,0.028438173,train
1812568,0.13512391,train
1814601,0.05096175,train
3693424,0.020697162,train
1809079,0.10739534,train
1631027,0.12869143,train
5844358,-0.014049235,train
4702630,0.062024634,train
5848556,0.04121578,train
3464117,0.054843448,train
3371080,-0.040078126,train
2168321,0.13961953,train
3263271,0.06893713,train
4848054,0.070611864,train
5074214,0.10669584,train
2439376,0.039268304,train
2268418,-0.039421663,train
5437878,0.12902018,train
1224545,-0.13555922,train
4474009,0.11834818,train
4214728,0.103366815,train
1561273,-0.12088844,train
4935933,0.018575368,train
5869269,0.032686193,train
4567098,0.116411194,train
2193937,0.07443637,train
2183541,0.03699866,train
3942181,-0.061712727,train
2949646,-0.1515587,train
3463244,-0.045621354,train
2296805,0.16633712,train
5875678,-0.1515587,train
5630523,0.16011506,train
1965782,-0.024102584,train
3530443,0.058258433,train
3969473,0.05030055,train
3046461,0.023614127,train
4928170,0.083502345,train
4638927,0.064830415,train
1282747,-0.13868509,train
4896174,0.1535683,train
2034996,0.103049755,train
2637446,0.015883261,train
2398383,0.10515787,train
4512269,0.06924162,train
4866042,0.11889925,train
3234180,0.12300453,train
1936654,0.06256809,train
4168056,-0.09306275,train
3261231,0.0075756237,train
3853002,0.10098085,train
4790535,-0.07813028,train
4666653,0.14266542,train
4026429,-0.02666893,train
3763035,-0.14553401,train
2619756,-0.044954527,train
3624622,0.011686956,train
5583575,-0.033257596,train
5285102,0.07146689,train
2216966,0.052392002,train
3597330,0.08102754,train
5536415,-0.1340907,train
4645233,0.03903779,train
3714837,0.12954582,train
1550885,0.13080865,train
3574463,0.08065159,train
2682893,0.11209556,train
3393813,0.17063445,train
1823626,0.022568673,train
1299828,0.019387916,train
4523087,0.04823533,train
4167240,0.083445415,train
4937765,0.14599988,train
1650609,0.09184009,train
1377032,-0.13857806,train
5783505,0.10592922,train
2681528,0.07918569,train
1982835,-0.13582265,train
3447423,-0.055893127,train
4463763,0.08012252,train
2211233,-0.040284093,train
5407716,0.09020265,train
3358636,-0.025500061,train
2536334,0.11276238,train
1599226,0.115374014,train
1956049,-0.077106856,train
4965513,0.010256999,train
1858318,0.123993255,train
5736963,0.073765285,train
4751585,0.046452083,train
2557671,-0.035171658,train
4986275,-0.1515587,train
4843708,0.03395195,train
3782408,0.07906314,train
3026838,-0.10064945,train
2608534,0.008145556,train
5862301,-0.14052838,train
1037039,0.0662968,train
3424081,-0.07131365,train
3845789,0.110291205,train
3357831,-0.08942994,train
3848998,0.09891065,train
5067839,0.080605984,train
2039138,0.045472786,train
4427542,0.02413249,train
4072278,-0.060153313,train
5127216,-0.12400631,train
5609963,-0.02894493,train
3604668,0.016673245,train
4188008,0.09584314,train
1443876,-0.05253232,train
3799895,-0.05759947,train
3656356,-0.035894245,train
1487782,0.09910434,train
2210500,0.066844545,train
1251720,0.14162432,train
2061854,0.18558995,train
5150394,0.008682412,train
5830696,-0.1515587,train
2060252,-0.10450839,train
2808832,0.022250907,train
4874737,0.12078925,train
3963440,-0.1515587,train
2386355,0.12046401,train
4444422,-0.071447074,train
4839236,0.07548956,train
1109214,-0.13726878,train
5514419,0.010376043,train
2599405,0.06270289,train
3543670,0.020713197,train
2537613,0.072796635,train
1233897,0.038351253,train
5266313,-0.09464804,train
4201637,-0.01443616,train
5063614,-0.15071477,train
3242001,-0.1515587,train
2009635,-0.05218138,train
5534365,0.15009052,train
4350796,0.11536985,train
3725838,0.03534268,train
1120547,0.09596897,train
5103994,0.12096893,train
2268203,-0.047833294,train
5277020,0.08842393,train
1120745,-0.1515587,train
3137194,-0.0068486384,train
1764503,-0.06074516,train
3865701,-0.05580884,train
4315405,0.0732712,train
1201136,-0.045893766,train
2624889,0.089544676,train
4243481,-0.113924146,train
4296507,0.103320174,train
3341841,0.08673944,train
5364050,0.088630535,train
5646280,-0.13302036,train
5460438,-0.09112055,train
3006469,-0.038901225,train
5417474,0.15341204,train
2769531,0.048212353,train
5728804,-0.13200122,train
2441052,-0.12796648,train
2603953,0.09766136,train
4354370,0.07109113,train
2934953,0.10762895,train
2775807,-0.07708266,train
3037374,0.10353954,train
2545912,0.006449281,train
4853419,0.029422117,train
4354464,0.015056782,train
4072566,0.08532302,train
1991146,-0.0056863804,train
1777006,0.06970272,train
4698211,0.037455462,train
4569375,0.14592512,train
3562195,0.15836556,train
4419636,-0.1515587,train
4852530,-0.08162668,train
4929077,0.0032761113,train
3446919,0.06708388,train
1801692,0.011014332,train
1981972,0.12216939,train
1991277,0.07308946,train
5483017,0.0855867,train
2711790,0.1265854,train
1846120,0.05389506,train
4659106,-0.1515587,train
1375390,-0.15011686,train
5261081,0.12859586,train
1899159,-0.033896215,train
2574942,0.13482139,train
4123797,0.05829569,train
5074190,0.04370407,train
1394599,0.09480923,train
4274134,-0.03538211,train
3381412,-0.036473937,train
1560122,-0.1515587,train
3202498,0.04829823,train
2037556,0.025434012,train
2724479,0.12708719,train
1956519,0.09933719,train
1497247,0.086790174,train
1834374,-0.11609508,train
1969327,0.11243841,train
1303332,0.06512184,train
1429857,0.04277934,train
3198448,-0.0051452722,train
4887761,-0.006440193,train
1539013,0.10932105,train
1688090,0.053189833,train
5525184,-0.032762602,train
4755623,-0.1515587,train
2606794,-0.039626107,train
4823949,0.0778337,train
3595749,-0.090160176,train
2670688,-0.07348536,train
5200920,0.13630295,train
3259913,0.08716259,train
5701229,0.021401435,train
4563900,0.050171494,train
3003752,0.14047697,train
5488618,-0.15148866,train
5050041,0.01829386,train
2209399,-0.14927912,train
3118508,-0.0017393267,train
1677004,-0.09903358,train
4502151,0.05803131,train
2690888,0.04875827,train
1693031,0.063318916,train
4953353,0.1354278,train
4857187,-0.06122519,train
3113073,0.14793637,train
2312464,0.11603812,train
3356494,0.0510732,train
5551699,-0.14938001,train
1534491,0.09723174,train
3862440,0.11132065,train
5280751,0.09808106,train
5363165,0.008645722,train
2446369,0.10205155,train
3657645,0.0522751,train
4881392,-0.051081963,train
5684980,0.12290554,train
4090442,-0.068869166,train
1490901,-0.1515587,train
1354584,0.094616726,train
3985645,0.030615255,train
2034943,0.11349743,train
5291455,0.0020184128,train
5582744,0.052050237,train
1118025,-0.15049948,train
2274174,-0.049469817,train
2957971,0.11674382,train
4735473,-0.11545851,train
3533648,0.036147293,train
2909897,0.116417125,train
5326912,-0.1373412,train
3703881,-0.073269814,train
4153538,0.005559171,train
2067929,0.045307,train
3724151,0.14090735,train
4595426,-0.025469622,train
4342610,-0.06392138,train
4243599,0.11019246,train
2657982,0.071618974,train
1837457,-0.12710369,train
3924710,-0.07008585,train
2880327,0.14375481,train
4030355,0.17427841,train
5635077,0.10995641,train
4647123,0.047764655,train
4506269,0.039780613,train
4542171,0.044588607,train
2518982,-0.0678218,train
5223103,-0.13158286,train
1107507,-0.1275947,train
5588709,0.10082626,train
3553214,-0.087393165,train
3815776,0.13669652,train
4549884,0.11807902,train
2082663,-0.06464251,train
2955815,0.061664484,train
1080282,0.067655206,train
5098096,0.0013262001,train
1762221,0.11748461,train
2557355,0.18189,train
4744051,-0.15082087,train
4378155,-0.114867516,train
5388421,-0.032953475,train
2590462,0.09306942,train
3045816,0.119373165,train
4158440,-0.014359993,train
4600539,0.09862724,train
3452955,0.11198027,train
1105450,-0.07655789,train
5418395,0.081496604,train
1968047,-0.12957859,train
4464715,0.08707611,train
5080143,-0.1515587,train
5499067,0.09551678,train
4565530,-0.05480712,train
2900844,0.04271446,train
1830067,0.06948625,train
5089304,0.104761936,train
5226801,-0.032299656,train
5372867,-0.030842038,train
5830532,-0.14833345,train
3405590,0.08335429,train
2392111,-0.03618376,train
4384161,0.024126358,train
2200816,0.029709913,train
2695962,-0.0656461,train
1190209,0.040201347,train
5529657,0.022676138,train
1528023,0.081418365,train
3438676,-0.06163997,train
2100599,0.069572754,train
3360870,-0.13929911,train
2340376,0.13133974,train
2404499,0.09313851,train
1570611,-0.14778623,train
2006361,0.0677355,train
3807148,0.1285706,train
1093322,-0.086302884,train
1899003,-0.0068119187,train
4689310,0.010534007,train
5826207,-0.13900621,train
5365581,0.09432707,train
3832901,-0.014436424,train
2330414,0.071199924,train
1204906,-0.06330809,train
3150662,-0.036735922,train
1814316,-0.0121029075,train
4493309,0.15114819,train
5422199,0.048572805,train
3810031,0.1064539,train
5868857,0.049458314,train
3875833,-0.09289636,train
4363751,-0.05985379,train
3175493,0.1301765,train
2034486,-0.08586406,train
4757377,-0.056220386,train
3392997,-0.00082583126,train
4619914,-0.088609554,train
1588015,0.011525597,train
1968282,0.064110175,train
2734652,0.04061395,train
5585141,0.03818825,train
2584277,-0.1515587,train
1250092,-0.1515587,train
1959807,0.08061419,train
5311826,-0.14737721,train
3138422,0.0913792,train
1813651,-0.15139414,train
1966223,0.10909588,train
3477671,0.12071685,train
2526409,0.09865096,train
2063595,0.098010845,train
3037172,-0.09366306,train
1097805,0.13992119,train
3730614,0.15125713,train
3434385,0.052408107,train
1491925,-0.046281606,train
5564070,0.110467054,train
1356276,0.06421144,train
4104157,0.0024820874,train
5015244,0.035750758,train
5677087,-0.043075748,train
4885892,-0.14564048,train
1194397,-0.023030272,train
2803264,0.07729836,train
1555330,0.112923875,train
1052666,-0.021239085,train
2260757,0.05398172,train
4753162,0.049111992,train
2542433,-0.15139659,train
4241821,0.0037208642,train
1383744,0.08122407,train
4326452,0.11581556,train
2300647,-0.12406718,train
3823756,0.024392348,train
2110390,0.095581196,train
5105945,-0.1345137,train
1677128,-0.046994187,train
3833607,-0.026052585,train
1656109,-0.1515587,train
2463691,0.04972441,train
3916031,-0.1515587,train
3203928,0.08552652,train
4715948,-0.09532921,train
4417099,-0.119789176,train
4039536,0.12876877,train
2150563,-0.024877016,train
3999469,0.07926208,train
4616729,-0.1515587,train
2565957,0.14802171,train
3099489,0.07903601,train
5559521,-0.057599016,train
3305377,0.096082926,train
3349589,0.02415908,train
1824615,-0.008331142,train
2178554,-0.11989648,train
4275239,0.09706513,train
5279590,0.07679367,train
2582438,0.058322296,train
2178059,-0.010818147,train
4218822,0.101255,train
1579880,0.019370843,train
5800017,-0.09491269,train
3600547,0.09204039,train
2150277,0.12791456,train
5228800,0.11049668,train
3197592,-0.025956046,train
5109595,-0.046356723,train
1532389,0.09623612,train
2111955,-0.025862653,train
2450141,-0.043256544,train
4260223,-0.0110710105,train
1274729,0.10497804,train
4233537,0.09476297,train
4478036,0.12833832,train
1260666,0.098394066,train
4200805,0.047512367,train
1522240,-0.048405442,train
5457665,-0.02250979,train
1178630,-0.051285464,train
2749508,-0.029054418,train
4501051,0.121870935,train
2055534,0.05012133,train
2889258,0.13582918,train
4747195,-0.10884287,train
4999961,0.14827827,train
2598574,-0.14630549,train
2329315,-0.15133314,train
5609095,-0.09160666,train
3042039,-0.07509548,train
3075256,-0.15033342,train
5402364,0.009124163,train
5552220,-0.06895538,train
3556530,-0.1515587,train
4348025,0.044272482,train
3584363,0.07095249,train
5791603,0.14225712,train
1703968,0.12623593,train
3510757,0.04110647,train
2297034,0.08582801,train
3994953,0.018438207,train
2605458,0.19251749,train
4359627,0.13863549,train
5014985,-0.1515587,train
4231789,-0.04709458,train
4178444,-0.013260627,train
3143708,0.041788705,train
2333966,0.039784342,train
5038956,0.041270364,train
4386999,-0.062824026,train
3343716,0.12041536,train
3499640,0.04507664,train
4827887,-0.047303025,train
3231979,0.13158728,train
5234996,-0.13231374,train
2964816,0.11117482,train
2310181,-0.1515587,train
4164236,-0.09113409,train
1147169,0.07807819,train
1071460,-0.027517516,train
1579824,-0.0419667,train
5217044,0.066318154,train
5354877,0.12904114,train
3705796,-0.0054243137,train
1984735,-0.007791986,train
5872089,-0.007921065,train
2105451,0.081110924,train
2781599,-0.15136965,train
3240301,0.09622393,train
5348241,0.072091594,train
4522380,0.08428724,train
4802312,0.06228301,train
2183162,0.039486542,train
3319885,0.110345334,train
4757832,0.013966901,train
2347882,0.12050622,train
4988603,0.10985875,train
4428584,-0.10442288,train
5502117,-0.09582122,train
4250615,-0.13878708,train
4742932,0.056146912,train
2525086,-0.12536024,train
2154656,0.11865681,train
1763315,-0.022329023,train
4041494,0.10959508,train
4309591,0.010838625,train
3631747,0.10707316,train
4562951,0.09681453,train
5534971,0.15462838,train
4227297,-0.05413118,train
2762180,-0.04357447,train
3128519,-0.1515587,train
2825155,-0.0023391712,train
3669697,0.080760755,train
2677073,0.12069459,train
4161172,-0.07497683,train
1727723,-0.037170775,train
4415599,-0.09310669,train
1344947,0.111360624,train
3631948,0.15015915,train
1070204,-0.07854862,train
3810618,0.013109211,train
4547407,0.10367113,train
4638278,0.035064302,train
1552091,0.13496757,train
1540021,-0.11171192,train
4902604,-0.09433493,train
4161251,-0.054798163,train
4367208,0.095500454,train
3832560,-0.0018164731,train
1804170,0.10849572,train
4690390,0.10941227,train
4017494,-0.027516294,train
5213799,-0.020410644,train
3752458,-0.10553182,train
4670012,0.06695431,train
1450433,0.022568524,train
1620639,0.112052254,train
5239896,0.14857529,train
2439873,0.11738198,train
3099784,0.12189029,train
1275292,0.028408296,train
2491216,-0.1515587,train
5769616,0.12625013,train
2624056,0.06648726,train
5211856,-0.015185444,train
2856287,-0.011259042,train
5383657,-0.11604927,train
1499363,-0.15104258,train
4188107,0.08195428,train
5644291,0.03380398,train
2131822,0.005118603,train
3908806,-0.079186186,train
3733497,0.11234835,train
4594599,0.098226465,train
2040582,0.13124701,train
1553444,-0.041242734,train
1954762,-0.010695279,train
4450333,0.0073094466,train
3991924,-0.047686845,train
2429064,-0.02425246,train
2202291,0.10475412,train
5259893,-0.1515587,train
4203868,-0.1327021,train
4568362,0.08524714,train
4606328,0.102080025,train
1677501,0.05101693,train
5867347,0.16070136,train
4024902,0.117949195,train
4632646,0.10790207,train
4408132,-0.064607866,train
2713157,0.14264768,train
1943742,0.14522411,train
4397151,0.10118636,train
4574491,0.021262046,train
4685772,-0.061358113,train
3893157,0.106988296,train
1311375,0.10507857,train
1055961,-0.13195366,train
4749658,0.08367089,train
4805009,0.12663239,train
3413624,0.13506031,train
2528528,0.07048905,train
5319203,0.0057036974,train
4418922,0.060225174,train
3552350,0.09272155,train
3175214,0.06753868,train
3476242,-0.10267569,train
2373921,0.14350453,train
4798681,0.124483876,train
1357206,-0.07958744,train
4830927,-0.1515587,train
5868077,0.011832042,train
3140253,0.1851062,train
1459780,-0.030384576,train
2907880,0.120081455,train
1078854,-0.019069387,train
5540918,-0.1515587,train
3172348,-0.06153209,train
5605531,-0.068093166,train
3737250,-0.1515587,train
2239658,-0.06060791,train
1266090,0.092758566,train
2377320,-0.13525742,train
4263372,-0.08459718,train
3077043,-0.08397188,train
5046902,-0.004502964,train
