Subject ID,pca1,pca2,pca3,Dataset
4020673,-1.834753,3.2408247,-8.283654,21015
5083845,17.57626,-0.77087235,-1.3787279,21015
5982005,-35.195816,0.24478745,4.6075163,21015
4845817,7.9277725,-3.4427183,-3.7502532,21015
2558236,14.716734,-9.902761,5.65565,21015
4579274,-35.195816,0.24478745,4.6075163,21015
5599616,-1.1821525,3.9329576,-5.563097,21015
1398279,13.820429,1.6139588,5.123891,21015
5972919,-13.129634,11.867283,1.1495882,21015
5117869,6.1542006,12.151918,0.88355017,21015
3798293,-6.431384,-3.9841876,-20.901072,21015
5956314,6.8175726,-11.626905,-8.9153,21015
1918336,-28.965065,-1.5502783,-3.5150547,21015
2539916,-4.667894,7.285639,-8.623951,21015
1895187,-8.240245,-9.994227,-16.884266,21015
5817327,16.779646,-7.267783,-2.0453126,21015
1158953,-35.195816,0.24478745,4.6075163,21015
2626224,4.138492,-1.8941317,-0.034719944,21015
4842060,-6.601809,6.8712854,1.6553667,21015
3934902,-33.226986,-0.62265825,2.4192014,21015
1127899,-4.2541556,-12.704064,-5.4264393,21015
2194513,-23.390602,6.975399,-0.99046564,21015
4959598,-33.470657,2.5867746,2.3097358,21015
4392428,-4.5426865,-1.7756889,6.4467993,21015
6012470,2.7286541,13.492134,0.6932064,21015
1515564,22.363707,-0.77559304,4.6384635,21015
3060655,20.687138,1.2872038,-5.368803,21015
3006714,-1.5415477,2.9816337,-3.9915724,21015
5223688,-6.7036014,-6.022583,-14.644861,21015
5002357,24.472363,12.652422,-2.4450045,21015
2656324,-28.201677,2.7358139,-1.0302911,21015
4133634,-34.80081,0.48283267,5.1348634,21015
5100624,-35.195816,0.24478745,4.6075163,21015
1934186,19.272463,5.1797357,1.3884318,21015
1476423,9.290168,-0.080186605,-2.952074,21015
3011992,-16.751347,-2.0294392,-3.5549717,21015
4030049,20.250013,1.5141013,1.2132325,21015
4462853,-34.25157,0.7030592,5.417699,21015
4188008,23.622644,-7.342021,7.00112,21015
4757875,-11.420484,-2.9879293,5.320085,21015
1847924,30.282867,-11.180749,0.87395954,21015
3674930,-2.2815835,0.33652782,3.7330832,21015
3753540,16.436228,-10.894994,3.1705635,21015
1925994,-1.675767,-5.323994,-1.9188619,21015
