0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
0.0451654457734881 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 0.37071471915291715 1.0180644822062321
0.044809992302554065 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 0.3186601594720933 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.02303241773598784 0.050629451162916034 0.08997958769397318 0.10592274834207684 0.1120090490172319 0.1148645570255184 0.10775786899601306 0.07203374656076267 0.030213576358976202 0.02335575971653621 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.0229830364411004 0.046770399281165824 0.11179076043526935 0.22498410009908323 0.42349323016054674 0.6931579617898009 0.6652680436902587 0.6430658971827813 0.6550830335356806 0.7303827854699735 0.5521897421868107 0.334953585603011 0.21702130715927165 0.10417090120836141 0.04181289531452304 0.024217425228728315 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022969930176712942 0.045261879178815044 0.17395675504271882 0.36417524234771015 0.7372770480382778 1.0639209693601865 1.4554506903556694 1.7923716164777037 1.7472992605067097 1.805305352450008 1.7467013558645974 1.700154369574851 1.6195672560065044 1.2638556997220314 0.8669359315638545 0.5337907738413098 0.31193869984858863 0.11515725046652724 0.03897837726740095 0.024091901142744652 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.027296595979003947 0.09239918483449652 0.321221069275071 0.9041568678226259 1.393518141626514 1.6885854932759299 2.0256969162710394 2.4807126321712873 2.66201924720647 2.1876657784881695 2.202875345294939 2.120566477987939 2.0386098510309645 1.956291653182531 1.6191432688125607 1.4310964933057537 1.2403522408860763 0.9354378028790626 0.5078818570791813 0.2546578886059006 0.09042551308767807 0.026098673307056192 0.023131322495383463 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.03285532616754896 0.11696341497007672 0.5294765332125833 1.3105254283112868 1.8837685522480223 2.1481201318002356 2.2412175176591607 2.4125628693355825 2.4655988095637666 2.7516362878173344 2.522102340419399 2.3222759503476755 2.1758636371660516 2.017897670155547 1.8616875996077953 1.681527985655557 1.670770429278583 1.5188979583567503 1.36956503816206 1.0832685828204642 0.8474372171313412 0.3564913666819301 0.1517396228873694 0.035059155231238884 0.02328692453869217 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.04174851661953253 0.23528737486800363 0.8255694496279675 1.407499258036286 2.005499881285077 2.342053558180198 2.3586762652889495 2.464201393185117 2.4186326250270924 2.47286891945932 2.7291968958213486 2.5147481889945014 2.285108516737906 2.09555912532186 1.9725990756390341 1.8249524757943936 1.6140297557751282 1.6221258993874348 1.529499575287769 1.4429000270396184 1.3959221807270694 1.2860105226259493 0.9014108304336109 0.45798937929587896 0.15140251927969342 0.031904528204225596 0.02316417737775014 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.023075069670636193 0.030743558194536724 0.20284106876664484 1.0508359448052196 1.751407374917823 2.0339671951347715 2.3727111884644203 2.4952223085371426 2.4399147241574988 2.5181222939213725 2.6142398542989813 2.5364636738284827 2.5630757946255187 2.4284051144890495 2.1872952238463634 1.9759691865441085 1.8782553732965324 1.6775780009918628 1.7897920978633788 1.658683455252934 1.5352847801913594 1.5286598553485355 1.504449423043139 1.4647769795706131 1.2498591913027302 0.9732299244654645 0.6272388540616439 0.19912815457578106 0.028637062471757287 0.023494780379558204 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
0.042446144019396656 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.025187173784479697 0.18821625683327395 0.7606402640062409 1.7816121261876994 2.4079090786118535 2.3086007613575084 2.609506966814019 2.718789509315181 2.6869336464931752 2.621005338350766 2.757084903270557 2.627797236513802 2.5213888806240305 2.422539734598995 2.168581594229159 1.9121213846105212 1.72816484533759 1.7702994749413523 1.8555236248285292 1.7556142634270098 1.5285454561678768 1.4707320279717662 1.5278164528301361 1.655650623833772 1.5751097166574148 1.3676883899264483 1.1281270516747681 0.5824946418318687 0.18457880431073967 0.029968604926538918 0.023319979134441136 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 0.022935881339718567 1.033029905157914
