0 1 2 3 4 5 6
-0.19663052 -0.14707069 -0.33356205 -0.2655995 -0.0071503073 -0.07411272 -0.15219449
-0.12060281 -0.38170934 0.09123427 1.1726342 -0.14859714 -0.12226026 -0.044881113
-0.11955446 0.18300343 2.311423 0.41773006 -0.35797814 -0.21109541 -0.05877287
-0.08481969 0.90994835 0.8153253 -0.14417279 -0.36294907 -0.22994635 -0.08199747
-0.08789472 -0.040278055 0.15786427 -0.2703023 -0.38694897 -0.2002072 -0.05052209
-0.121158406 -0.013298536 -0.03746693 0.101742536 -0.118226394 0.0057314485 -0.082313955
-0.09654863 -0.05325731 0.034110405 0.3353897 0.09611018 -0.10389924 -0.051697448
