0 1 2 3 4 5 6 7 8 9 10 11 12 13
0.26704488527118725 0.2539267934962162 0.2537708884972523 0.25378474037449 0.2576525100416741 0.28018117584847235 0.2935832714889532 0.29655740715997664 0.27665367483468595 0.2587236797841015 0.25377677455922915 0.2537708884972523 0.2537708884972523 0.3338210999551847
0.10679488394003339 0.05606822307743856 0.05548535325333607 0.07943350773707626 0.21418860339975287 0.41774244270763666 0.6816283906621462 0.6807903279163818 0.5148109212071105 0.24256012555019635 0.08970399887083287 0.055172257541585376 0.055501241114639645 0.056959380659087
0.10606039863008221 0.06203826812314745 0.08371192848576628 0.22833197908150663 0.5670212333365491 0.9281190479334276 0.9856013745275527 0.8583006170175552 0.763445760839427 0.6214370210975236 0.3127138160799043 0.09006472308996367 0.0671256277780116 0.05911854959165846
0.10606039863008221 0.06194528617945167 0.1552532971630596 0.4710033064526634 0.919324371113972 0.9414746230866677 0.8837189382425922 0.7097304246157794 0.6358026720568839 0.6173790897308321 0.5024079300695571 0.23672591420797873 0.06676887588472503 0.05911854959165846
0.10606039863008221 0.0632013486445549 0.24017865740205457 0.7702380911635995 0.8453773402217826 0.7852246116901315 0.6591571295527096 0.5566373021897415 0.4946037128603685 0.5231458759856333 0.5047045264316581 0.3499952487834373 0.07267247874046003 0.05911854959165846
0.10606039863008221 0.09675780932712702 0.3758171374520512 0.9259331484160783 0.6789697167514657 0.5972386961057561 0.569253856986769 0.5542649810286531 0.5209387488981184 0.4917895356643893 0.4296674597656797 0.3430900045660062 0.09452094593284738 0.05911854959165846
0.10606039863008221 0.08632503394494638 0.49467887887571227 1.0170433890749384 0.5328406113931069 0.4266155233275983 0.34616494361755223 0.28372562918008076 0.39695251402626386 0.40770958269417135 0.38832552460520986 0.29908483093066596 0.12149139066788761 0.05911854959165846
0.10606039863008221 0.08275431535756017 0.44333775870326547 0.9798062623064078 0.5125920478950814 0.346922920740949 0.23067513393047312 0.17008644577716145 0.19947784932975943 0.2903831139739665 0.3339190020947935 0.2677148712034958 0.12602253191082316 0.05911854959165846
0.10606039863008221 0.09015707685650079 0.39429406497656044 0.7841580137546729 0.693679936200917 0.4501605747326101 0.3741790422442393 0.3183352297108575 0.4084467327810961 0.4454207678696905 0.41442351131714583 0.2876238132223503 0.11912771119125636 0.05911854959165846
0.10606039863008221 0.06898170875622937 0.2130512901384145 0.5932007196602742 0.7353411998931547 0.6343709460127819 0.5171279562788734 0.5348382393132443 0.5612298613309191 0.5317520608700259 0.4644581484881238 0.32927301084214977 0.07747213780976409 0.05911854959165846
0.10606039863008221 0.06203665555306614 0.10674601642381923 0.3731932945966624 0.6630904690659432 0.7438777719174025 0.6281404230834103 0.5175294002004576 0.5076803011454581 0.5389482328738568 0.4615934303964635 0.3475013780564776 0.0674937692271207 0.05911854959165846
0.10606039863008221 0.0620376554078487 0.07455398571122296 0.21072301150622544 0.4643836174168389 0.7008069367545613 0.7995512118601662 0.7042093291747706 0.6282849118088976 0.5756463748383639 0.39628065578392385 0.18049617827136805 0.06712550295439415 0.05911854959165846
0.10606039863008221 0.06203826561163038 0.06699013054114654 0.08273784613717504 0.22481841625016094 0.45515112783540723 0.5738501416528498 0.5865868373259221 0.5577031614971748 0.4314902980869895 0.2654119164710703 0.0670552201361165 0.06713018392142234 0.05911854959165846
0.15589663298779188 0.036405415160351125 0.04714594177272119 0.04711219874938188 0.06081590646432345 0.17517550105567564 0.28937709796917266 0.3355375923389322 0.30619285367201154 0.16478612467731435 0.0489996102928695 0.047149391429319634 0.04714594177272119 0.09540182454102551
