0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111
-0.10751954 0.10511656 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.24097055 0.20594999
-0.20342307 0.08225927 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.22904271 0.38910532
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450926 0.15449028 0.154498 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15461417 0.15644877 0.16281916 0.15996385 0.13757324 0.14525917 0.12715743 0.12531361 0.12576953 0.11882271 0.11027043 0.105380796 0.100108035 0.120642945 0.12789929 0.14586085 0.15374407 0.15452336 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15468338 0.15566188 0.15854853 0.15894704 0.15521164 0.15797609 0.11153145 0.07677079 0.019779071 0.006732725 -0.006909789 -0.07808527 -0.07182336 -0.05057663 -0.12220662 -0.1228588 -0.098667964 -0.12896723 -0.059167854 -0.03203866 0.052291095 0.101425365 0.13356842 0.15118438 0.15340066 0.1545458 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15458311 0.15785137 0.16190784 0.15377294 0.15748695 0.12546673 0.08968405 0.052472718 0.01005033 -0.0035711282 -0.089089476 -0.0771637 -0.1465865 -0.20233947 -0.20504972 -0.22430035 -0.18297167 -0.29399186 -0.26375246 -0.29379004 -0.30697653 -0.2727877 -0.23524718 -0.14114757 -0.09921307 0.001999695 0.07293381 0.11834186 0.1506103 0.15465936 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15515123 0.15771888 0.16245145 0.15328231 0.15333585 0.10031927 0.105940774 0.06402119 0.0046091857 0.04498456 -0.039033853 -0.12061417 -0.14978603 -0.1454388 -0.23448281 -0.2408448 -0.35474688 -0.21278697 -0.25735497 -0.4192175 -0.22774093 -0.4585135 -0.39238486 -0.4531997 -0.36972573 -0.35888448 -0.3036616 -0.2670893 -0.20973125 -0.09954785 0.016142657 0.122370444 0.14990592 0.15398975 0.1545579 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
-0.26287475 0.040780667 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15459737 0.15550588 0.16165997 0.15956657 0.16278803 0.09997756 0.0869299 0.033322763 0.046905678 -0.020774115 -0.01800791 -0.04158203 -0.15719998 -0.1774866 -0.14159016 -0.19730592 -0.26388228 -0.30607533 -0.22285475 -0.2207455 -0.4159725 -0.19081284 -0.31349564 -0.36138847 -0.36378914 -0.44678748 -0.36181083 -0.41592214 -0.43520385 -0.39492112 -0.3671991 -0.3492418 -0.2665317 -0.11317232 0.027556637 0.11477918 0.14873642 0.15467896 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.15450506 0.39252856
