Subject ID,pca1,pca2,pca3,Dataset
5254212,-0.29763272,6.1179857,0.28487837,21015
4427458,-1.0170847,4.206539,1.2330506,21015
4039903,4.793354,-4.742731,2.091788,21015
2081894,3.9578073,5.220223,1.1577287,21015
3098186,-3.078629,-0.2018229,0.065859884,21015
2324980,3.1574588,-4.622768,-3.0428755,21015
1558890,0.08277295,2.4324958,-1.4527261,21015
4579610,-1.4753867,2.3366861,0.055986933,21015
1183133,-0.4123466,3.8550742,1.3120748,21015
5375386,-0.5819194,3.1815753,1.3385061,21015
3226868,1.4532843,0.34605247,0.8874327,21015
5774739,0.3074498,-0.9237129,0.16996697,21015
4948901,1.3138486,0.017760156,-2.6890078,21015
4118783,-3.5000086,-1.0030779,-0.17938843,21015
2423490,2.0904365,1.4397447,-2.28194,21015
3366943,3.7427807,3.425448,-3.849432,21015
5493063,-3.45611,-0.9800361,-0.1744534,21015
3407512,-1.4153483,3.9779646,-0.026398513,21015
3497922,1.7337939,-2.888954,2.6940908,21015
2575727,2.1901903,1.7102346,-6.9753456,21015
4374413,2.4931147,-1.0994214,-1.6506225,21015
5687858,-3.5043964,-1.0730455,-0.22593711,21015
4348244,-3.1233459,-0.67237055,-0.033638883,21015
3942509,-1.5175698,-1.2443837,-0.1527949,21015
4915476,2.748947,0.75213367,4.8567867,21015
3248194,-0.56636393,1.0461459,-0.7267593,21015
3104415,-3.4728093,-0.7932678,-0.050150666,21015
2182136,4.4036016,-0.42763662,-3.3019495,21015
1961028,1.1730431,-0.64099306,-0.7023836,21015
5688590,-3.4219816,-0.9266532,-0.16102435,21015
2010875,-0.034082327,4.449851,0.43261492,21015
3257870,-0.18912429,0.07245717,1.2347484,21015
4168683,-3.1548593,-0.72511345,-0.23423094,21015
4464558,-3.5000086,-1.0030779,-0.17938843,21015
4702156,-1.5319303,1.2911907,-1.8718345,21015
4879530,-1.0728072,-2.4788737,-1.8474802,21015
3103376,-2.3967137,-1.7088797,-1.0770004,21015
3367784,-3.3466878,-0.9640991,-0.12829594,21015
1150888,-1.6648993,3.7393608,-0.60418594,21015
5816469,-1.1382347,1.9636029,-1.4062476,21015
5633343,-0.071511514,4.248734,3.7117355,21015
4962231,-2.8644924,-1.784477,-0.6187141,21015
4914581,-2.0255692,-0.13931946,-1.2890018,21015
4218767,-0.68678015,3.2226372,3.6845214,21015
2531520,0.39572176,4.4098525,-2.6031663,21015
3151326,-1.2049382,-0.71791375,2.0009627,21015
3228955,-2.9569936,-1.1087209,0.1845954,21015
1526866,-3.5074384,3.0726218,-0.086430684,21015
3673821,-1.2780488,4.0383782,2.4621696,21015
5057216,-2.9694405,2.2448273,-0.02604267,21015
5160783,0.6796406,1.2699542,7.8445506,21015
2767441,1.739134,3.695827,-0.29343125,21015
3787023,-0.66341513,1.0288283,2.109326,21015
3478437,-3.5923297,1.5896851,-1.1755499,21015
1043734,-2.3438332,2.0994802,-1.0968931,21015
2323118,-1.6982914,4.477053,-1.9404814,21015
1826452,-1.4030721,-1.9519546,-1.1887531,21015
4116675,3.690011,-2.025904,-2.7480419,21015
5028101,-3.8626919,1.6018012,1.085866,21015
4223947,-1.2479265,-0.5396196,-2.2567165,21015
4861487,1.419566,4.897444,0.11312759,21015
2164790,1.26357,2.5508726,5.0942235,21015
5644822,-3.5000086,-1.0030779,-0.17938843,21015
1722973,-0.32910076,2.5563426,-1.575712,21015
5618486,4.032853,-1.1319623,1.433736,21015
3556129,0.19962916,0.41547295,5.337851,21015
5459475,3.1923301,-0.96071374,1.5943835,21015
2343434,3.9590456,-5.19751,-4.7945943,21015
1354470,2.487729,1.1687404,0.26579636,21015
5533348,-3.1458833,-1.2080412,-0.112536505,21015
1044241,-3.5000086,-1.0030779,-0.17938843,21015
2710222,-3.4045784,-0.6106978,-0.30322683,21015
4134815,-3.0967855,-1.3220837,-0.7257852,21015
2674904,-1.7793204,1.0203863,1.9092144,21015
2173916,-1.5294795,0.317338,2.5302014,21015
4331992,-0.8080261,-2.0540853,0.5263262,21015
3701207,0.60951316,-2.8270795,-0.15255505,21015
2408230,0.22165042,-0.6839264,-0.42056003,21015
4773779,0.5270493,3.8852654,-3.849698,21015
5041100,-0.31877354,0.7462079,-0.9435022,21015
1829810,-3.5000086,-1.0030779,-0.17938843,21015
4362835,-3.5000086,-1.0030779,-0.17938843,21015
1471955,3.7308533,-0.09950959,0.17405178,21015
3620718,-1.5641266,2.2111511,0.8033905,21015
5207690,-1.4524662,0.78844446,-0.26609045,21015
5020836,1.4247061,-2.658057,-0.84589744,21015
4305778,1.4032407,-3.7350044,-1.6678171,21015
1743104,2.281989,-0.40340558,-2.6209447,21015
2594768,-0.8086108,1.1996902,3.1711507,21015
5596316,-1.4568114,2.8046117,-0.8538248,21015
2841955,-2.1394923,-1.6064535,-0.01478702,21015
2239970,3.3060417,-3.243208,-1.2032346,21015
4474011,-2.140124,0.20432498,-0.26451567,21015
2388249,0.5547819,-3.2477577,-1.2794664,21015
5625288,-0.75869995,-0.77072597,-0.5491434,21015
1367367,-3.1025527,-0.73705095,0.018841244,21015
4994115,-2.5651376,-0.86071897,-1.0339922,21015
1953415,-3.4619613,-0.9328804,-0.14863805,21015
2745474,-1.2183882,0.44737715,3.1279292,21015
2894448,3.709524,1.103413,-3.7791598,21015
3164097,-1.3799264,0.58733463,0.6896063,21015
3182901,3.4535375,2.3692558,-4.5984178,21015
4255069,0.93645334,0.7531187,-0.519752,21015
3112531,-0.6457488,-0.59780324,2.7311637,21015
5501547,3.0440617,-1.4077342,2.8590653,21015
1711170,-0.73002124,3.172618,-2.4183195,21015
4459164,-3.5000086,-1.0030779,-0.17938843,21015
4598980,4.3224564,-2.3541324,1.3622404,21015
3742898,-3.4504783,-1.2190936,-0.07234703,21015
4877791,-3.5536246,-0.9756709,-0.48875856,21015
1248875,1.186488,-0.38811195,4.078065,21015
3497753,0.774836,-2.1507418,2.4735599,21015
2640970,-3.4814246,2.1319265,-0.014995586,21015
1272590,0.25247714,-4.5601974,0.30769473,21015
3754510,-2.0294712,0.98799634,2.6973104,21015
2452526,-0.64260423,0.11244751,-0.68957275,21015
2248658,0.3741662,-2.926644,-1.190523,21015
4186434,0.16558394,4.315827,1.9912198,21015
