Subject ID,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,Dataset
4609115,0.14730874,0.14283344,0.15303667,0.2167633,0.16821258,0.13884708,0.18674156,0.21718673,0.34540132,0.44553962,0.6668315,0.31242213,0.20857988,0.20750995,0.2831263,1.4702027,2.5049365,1.3892297,0.54925483,0.3380943,0.24963672,0.52597815,1.3216945,1.4855254,1.0103687,0.48913592,0.30051455,0.29536757,0.40615654,0.57126945,0.65409505,0.53647286,0.32851467,0.3436866,0.21566747,0.16914153,0.2690679,0.3042987,0.4722181,0.32825205,0.31227502,0.1882476,0.11285574,0.11812716,0.17230079,0.14607571,0.1192016,0.16766019,0.16287147,train
5478134,0.14314957,0.13662492,0.2396539,0.24200545,0.1669972,0.23205121,0.18574584,0.123728275,0.506729,0.6334769,1.2858465,0.5650469,0.3571791,0.1874297,0.12461714,0.46613643,2.0419114,0.99047416,0.50929826,0.3581589,0.18738,0.15019485,0.44765255,0.63058907,0.83479697,0.31879544,0.41683787,0.35024405,0.14067543,0.2514748,0.08781622,0.4746296,0.83452743,0.8741607,0.48275307,0.15480287,0.19075762,0.2391145,0.4749535,0.74815214,0.6593631,0.45509115,0.11282051,0.1337292,0.29317895,0.17379005,0.22378336,0.23448166,0.17557456,train
2092171,0.14340414,0.16899632,0.26975444,0.3642056,0.28859457,0.5050358,0.20712595,0.14996694,0.44464278,0.5283257,0.793984,1.1307021,0.57304615,0.22818455,0.27248868,0.6216846,1.1881665,0.7779721,0.28481695,0.526121,0.2806622,0.330107,0.84253544,0.75085,0.607351,0.34113267,0.18358989,0.27591082,0.32743558,0.39348587,0.4329359,0.24936889,0.19350871,0.19427781,0.2433732,0.14043741,0.13575736,0.29062882,0.39838845,0.42992622,0.49254438,0.24017985,0.11270636,0.111194246,0.161777,0.30167764,0.34334198,0.3619989,0.16684507,train
2625675,0.14373466,0.30041888,0.28420362,0.38305122,0.3316972,0.46318814,0.26092225,0.18467852,0.35262975,1.2684543,1.3664445,1.1070384,0.6239366,0.3851531,0.14945793,0.7820657,1.4782938,0.9115895,0.58235437,0.4889041,0.3777769,0.17094925,0.48100013,0.48159978,0.29536223,0.16430497,0.18871857,0.19398661,0.26415902,0.24408622,0.14576744,0.14329603,0.22183718,0.36824006,0.1883701,0.12442331,0.24005054,0.72033596,0.8799038,0.7769398,0.25563326,0.22421286,0.11299951,0.18628666,0.8024619,0.79346675,0.8728262,0.26840207,0.16740954,train
1937206,0.1434334,0.1298219,0.20239888,0.19022825,0.1500866,0.15868214,0.18691806,0.14452134,0.14182705,0.17535807,0.24259953,0.22968224,0.24995594,0.18735348,0.15724598,0.3587466,0.6450587,0.59109557,0.1870149,0.30259284,0.187526,0.14269225,0.38065356,0.62259513,0.47233513,0.26684934,0.1774012,0.19215544,0.14732979,0.2375306,0.47314543,0.5747291,0.3838003,0.21810342,0.18959118,0.14957152,0.20417973,0.20910843,0.36621386,0.17112531,0.15730679,0.18737677,0.11273388,0.11890211,0.11310967,0.10813769,0.111218385,0.111218385,0.16285934,train
2507220,0.23842216,0.2689307,0.5269661,0.41313568,0.13357624,0.14068277,0.18517698,0.14061913,0.45670342,1.0327356,0.82949954,0.53403014,0.23535411,0.18716323,0.23916139,0.5750512,0.9520535,1.1127685,0.7702173,0.39134315,0.1896961,0.328238,0.43804383,0.74143666,0.90360737,0.7252478,0.3637242,0.18800129,0.30671027,0.4748912,0.5123281,0.57494897,0.40776306,0.23400576,0.1876217,0.14933561,0.22530858,0.39849895,0.41516373,0.3126023,0.15488932,0.18737677,0.112717755,0.17886968,0.19152424,0.21129762,0.12752946,0.11263217,0.16285934,train
4372156,0.17305245,0.410577,0.71739423,1.0130134,0.8696241,0.40168285,0.21883337,0.3297293,0.8558013,2.1650774,2.7618558,1.5561908,0.5521868,0.258171,0.42245203,1.3198496,2.7458522,1.6340355,0.75115204,0.3418302,0.25079188,0.40286043,1.0817341,0.91200227,0.5879659,0.35758123,0.30927733,0.19787411,0.6641907,0.6035263,0.69781524,0.7159669,0.53331935,0.43610495,0.24697849,0.17665005,0.483557,0.99377286,1.6285044,1.7168397,0.7308687,0.31308022,0.12117952,0.30457157,0.58289653,1.2323052,0.9564295,0.5685063,0.2008491,train
1352416,0.15075245,0.22768244,0.23923787,0.27466637,0.15111007,0.32427448,0.19160782,0.24159329,0.48260182,1.2711979,0.80947465,0.3596685,0.37966362,0.18739487,0.22211598,0.64101094,0.62467915,0.4847329,0.14957795,0.34972605,0.18950076,0.17091767,0.21855557,0.15521371,0.13300869,0.14211833,0.1497141,0.18736884,0.1192106,0.12699807,0.1262576,0.11619942,0.1558062,0.12966068,0.19142468,0.1192106,0.12699807,0.12259712,0.11004137,0.16440943,0.109657876,0.18897042,0.112728365,0.111218385,0.11165249,0.11383617,0.112012625,0.11181195,0.1626471,train
1745191,0.14835282,0.20302181,0.14066055,0.27313212,0.15246499,0.17072861,0.18532169,0.22520038,0.48945338,1.1044703,0.9569969,0.60055214,0.26256946,0.19888906,0.36893168,0.715241,1.3245459,0.85683,0.5166398,0.3030812,0.20329826,0.563137,0.87248504,0.9618575,0.75996697,0.5115,0.40424904,0.22259913,0.45631626,0.41827887,0.50807923,0.40501833,0.34702572,0.19830099,0.27336875,0.23963459,0.19202496,0.2801042,0.39109,0.27479154,0.20213242,0.24226978,0.11274477,0.13285713,0.16614386,0.19155455,0.12443149,0.17114456,0.16305415,train
4616212,0.14322363,0.20868818,0.39013505,0.12002819,0.2703345,0.23719707,0.19482407,0.113624536,1.0073503,1.1236432,2.2312827,1.0770354,0.41010594,0.20805582,0.26420146,1.0778654,2.6161385,1.9393044,0.735209,0.36982352,0.22134915,0.21653886,1.2555112,0.92890084,0.5055474,0.39116234,0.20321445,0.2323155,0.36886278,0.24868469,0.1819895,0.54034114,0.2963652,0.26845938,0.21247914,0.14566378,0.4050007,0.50724053,0.8209987,0.7379338,0.3454248,0.18988802,0.11273253,0.20720036,0.63477623,1.1741238,0.96371406,0.37876654,0.16352706,train
5730484,0.1441708,0.12392436,0.08592335,0.2070814,0.22921719,0.18747917,0.19089566,0.11995796,0.18142116,0.2928849,0.33553168,0.23073348,0.19623446,0.21265516,0.19619992,0.30539066,0.9961544,0.5171965,0.3084802,0.2186851,0.24450703,0.17308451,0.3119952,0.54309404,0.5382312,0.33387205,0.32463756,0.19238622,0.24097992,0.24545288,0.33754787,0.5648001,0.63942105,0.47028378,0.19257501,0.13463359,0.2107464,0.18457879,0.4436941,0.56863254,0.44815975,0.18804643,0.118025176,0.11949195,0.268956,0.30725056,0.25330943,0.2901771,0.16264851,train
4856930,0.14653215,0.2110583,0.13972667,0.2870397,0.35273793,0.18514274,0.18503843,0.1405535,0.3490815,0.98076695,0.48440793,0.37908238,0.18442328,0.1876271,0.120037146,0.47339532,0.20142715,0.27242082,0.13253236,0.1595089,0.18737431,0.21216984,0.23412405,0.21205997,0.14976637,0.1202201,0.14746377,0.18838935,0.2606321,0.5258403,0.60168034,0.3255033,0.12179553,0.14574362,0.18823908,0.25339237,0.6733751,0.55449146,0.37309724,0.121320546,0.1435078,0.18735918,0.15878423,0.33980444,0.35911044,0.21766809,0.114950515,0.113383666,0.16285934,train
4504998,0.17639701,0.15527368,0.3540184,0.4782565,0.3503656,0.1785744,0.1892295,0.17756207,0.36690643,0.5784283,0.6976899,0.45271856,0.23116216,0.21464992,0.2511502,0.44572353,1.6368302,0.8403407,0.37926707,0.34416944,0.27128807,0.24447343,0.7460804,0.8265363,0.8100457,0.48953643,0.35636657,0.21767278,0.4397286,0.49406713,0.5327352,0.489301,0.36028168,0.24591649,0.23933543,0.13364393,0.23685049,0.21297981,0.34882745,0.29202196,0.34903756,0.28661543,0.112705484,0.1190665,0.2210801,0.20366338,0.23955615,0.22101913,0.18211511,train
3104173,0.16082619,0.4541335,0.58199435,0.51437986,0.43444553,0.2903015,0.18824694,0.19944389,0.614693,1.8951004,2.0457442,1.3010533,0.55466247,0.18762524,0.4045401,1.3406227,2.3231518,1.6049496,1.0220047,0.66264576,0.19825351,0.43813637,0.81480247,1.0713214,0.92830276,0.63164294,0.47833067,0.25185063,0.45695528,0.2623281,0.5462929,0.4858132,0.5989027,0.39340404,0.28860328,0.13567908,0.32007265,0.5481517,0.57309914,0.29290956,0.26718116,0.28285852,0.11362492,0.22976606,0.23052628,0.37689987,0.2391297,0.19452155,0.16375506,train
1276873,0.16208187,0.6615175,0.3316109,0.34782344,0.28051993,0.27990696,0.19018355,0.1888762,0.7814298,1.9282138,1.119286,0.30332083,0.16620901,0.19499652,0.2296788,1.1373193,1.6521116,0.8559622,0.24671362,0.142985,0.22254169,0.28306952,0.46148238,0.54629856,0.48132697,0.12328931,0.13232593,0.19116883,0.2539218,0.33971786,0.24829724,0.20340501,0.15489623,0.12755387,0.18767655,0.12111462,0.2872584,0.2585542,0.19893786,0.1313323,0.13363916,0.19098432,0.15834162,0.28259945,0.2740439,0.20356856,0.1858603,0.118496664,0.16314207,train
1374740,0.16700177,0.23269364,0.65564495,0.7863385,0.54287595,0.41325647,0.19459803,0.20270658,0.31754783,1.3067741,1.9869751,1.2130644,0.41503757,0.20786895,0.32388058,0.56825763,1.8544158,1.0671841,0.586659,0.40545517,0.27746344,0.32274714,0.9157802,0.60375434,0.46678022,0.17224917,0.11874563,0.288583,0.5264669,0.3193321,0.45983627,0.25540924,0.22117612,0.16498856,0.2879858,0.12369634,0.17318301,0.1524397,0.4783346,0.2617097,0.20429018,0.21816464,0.11285602,0.11307939,0.3685887,0.27558535,0.20760716,0.13867398,0.16272067,train
1655522,0.17248245,0.22014628,0.24218354,0.18068764,0.07776771,0.260053,0.18579285,0.16939534,0.40429196,1.3013173,1.1469946,0.45424637,0.29873,0.19208236,0.2653219,0.5865434,1.0281444,0.82639295,0.2765667,0.34238496,0.20143227,0.2487509,0.50885177,0.5846135,0.43279886,0.114818335,0.23037241,0.19036674,0.40599468,0.35633183,0.49641755,0.2536952,0.25550514,0.2066779,0.18737042,0.12425285,0.24275842,0.17271042,0.16381373,0.11787423,0.21958621,0.18736427,0.112729385,0.115776666,0.1693846,0.11287941,0.1093287,0.111748,0.16285896,train
2413297,0.31533602,0.25261158,0.3649425,0.5674805,0.36786518,0.37638074,0.18610565,0.43345013,0.98662966,1.9615918,0.8623475,0.37972108,0.41792682,0.19043088,0.34490618,1.5827143,1.713999,1.1703365,0.32509062,0.3173631,0.24054421,0.38889423,0.8480368,1.1745685,0.6863081,0.17548506,0.23690423,0.23351584,0.4196963,0.23591305,0.739899,0.6926054,0.62682164,0.3700585,0.21613102,0.12830523,0.32439822,0.9844486,1.3518759,1.0447204,0.6312172,0.18715611,0.12071905,0.2613205,0.38630024,0.46864733,0.4893978,0.48974827,0.16297257,train
4787391,0.14343145,0.12595026,0.13650991,0.12191255,0.12949046,0.1467622,0.18685779,0.11922651,0.12618487,0.12343236,0.16546747,0.1983247,0.14614882,0.18703577,0.1168539,0.15874943,0.14571783,0.15086295,0.16161127,0.13690978,0.18507564,0.10177974,0.0443735,0.27384073,0.21837364,0.12628987,0.15519059,0.18770394,0.14651518,0.08649842,0.13435338,0.20841525,0.12844273,0.15503763,0.18737105,0.12994234,0.20708035,0.060304176,0.06635886,0.12664029,0.14878784,0.18737677,0.1186711,0.116567716,0.13586736,0.05434976,0.10981219,0.111218385,0.16285934,train
4122119,0.18840156,0.30105695,0.45385203,0.55615026,0.15589261,0.16966864,0.18769729,0.31045368,0.90058184,2.230683,1.3106759,0.39370218,0.13588183,0.18653472,0.39343828,1.3664237,1.8307724,1.1161189,0.49602076,0.19378793,0.19617592,0.58173066,0.83618915,0.81891507,0.5403959,0.12790062,0.16648592,0.18858404,0.25762203,0.49264798,0.27441487,0.19110776,0.12175376,0.14265506,0.18958296,0.13003124,0.17505644,0.15624611,0.13760112,0.122770615,0.14031617,0.1880692,0.113090634,0.11403926,0.13002849,0.11192475,0.111133635,0.11170081,0.16276829,train
3464684,0.16050868,0.25441855,0.2451653,0.30670208,0.11816937,0.16717395,0.18675062,0.1419095,0.79856175,2.0818052,0.9693223,0.41846472,0.26555958,0.18737909,0.27627906,1.1752287,1.7385014,1.4796687,0.2493072,0.25398117,0.19845273,0.28708282,0.623041,0.6604868,0.746199,0.25683105,0.22497621,0.19994421,0.22990516,0.3498419,0.6532032,0.79824734,0.12817428,0.17577256,0.18737677,0.13201821,0.41440743,0.4630709,0.6519945,0.2804258,0.17163019,0.18737677,0.113025956,0.12657218,0.30879864,0.26821938,0.23819919,0.12135291,0.16285934,train
5722851,0.14461504,0.36399674,0.42192063,0.39206004,0.27081588,0.1499513,0.18675062,0.1263737,0.40921426,0.75306386,0.5167718,0.24313138,0.20775616,0.1886257,0.12060344,0.3956566,0.29981762,0.35512885,0.21204828,0.13108602,0.18855815,0.118455596,0.08230196,0.4138058,0.49275228,0.3772114,0.21119288,0.18356773,0.17178772,0.2254894,0.2706142,0.7196561,0.4400553,0.15450999,0.18752067,0.15565272,0.22601199,0.35407135,0.35051462,0.40232348,0.14767094,0.18737946,0.11278693,0.12088599,0.17942557,0.09342564,0.10047456,0.1149481,0.16306527,train
4336743,0.1433184,0.1309578,0.22103156,0.20003772,0.26261964,0.3074145,0.22039442,0.19723085,0.2524635,0.64194435,0.8882923,0.6279291,0.35008523,0.2655851,0.27695927,0.49561605,0.60488737,0.57045686,0.41180328,0.37248945,0.2809622,0.2732584,0.32764763,0.6729385,0.88147646,0.6499034,0.37605682,0.19518887,0.2097137,0.22430117,0.46222678,0.6884418,0.6323279,0.35803333,0.19547817,0.15193628,0.21832845,0.22639814,0.4346631,0.43741995,0.2102749,0.1912557,0.112899676,0.1170683,0.23617163,0.31539088,0.23790093,0.21727456,0.16445379,train
3018322,0.14343145,0.1353917,0.115450755,0.29024944,0.34693727,0.38676023,0.2043442,0.13726316,0.30623582,0.7430611,1.0157126,0.75523263,0.42719677,0.2541534,0.24301495,0.5158817,1.4127991,0.7933607,0.49227956,0.44989064,0.31811157,0.42369804,0.69534236,0.94043607,0.91233253,0.6902577,0.37003586,0.24597926,0.49859163,0.92193115,0.990098,0.98588413,0.6620628,0.32556584,0.200869,0.3105132,0.39657122,0.46605974,0.6681275,0.56001836,0.33876467,0.19849215,0.112780586,0.12282503,0.18494852,0.2651172,0.29283193,0.25430065,0.16615033,train
5399174,0.14343145,0.23552611,0.27089387,0.3478524,0.15114616,0.13665263,0.18675062,0.13739376,0.46995407,0.7103764,0.46220398,0.1640413,0.1572121,0.18747792,0.2886146,0.59089345,1.0074557,0.57645375,0.108699016,0.09436863,0.18738985,0.26461107,0.50148433,0.4262496,0.38922232,0.32488918,0.27678868,0.1960294,0.27498212,0.2751409,0.2165746,0.34863308,0.17384328,0.18440402,0.18183497,0.14786749,0.14771006,0.09607196,0.2146429,0.37574133,0.23102555,0.19041565,0.112728365,0.11705237,0.18610094,0.14309715,0.12423456,0.115710326,0.16285934,train
1985988,0.14340965,0.24632177,0.35721228,0.15293512,0.09441636,0.19285335,0.19523312,0.1183645,0.415713,0.7863882,0.95460993,0.29946762,0.17694148,0.21257325,0.17146538,0.6299467,1.0031716,0.8464158,0.4031712,0.28558072,0.23973122,0.25112057,0.7028894,0.63575757,0.9724525,0.47084084,0.4565639,0.19851656,0.3245879,0.58595103,0.4470141,0.7514623,0.7112827,0.5000738,0.18470226,0.25608948,0.2539105,0.08691954,0.4385747,0.7464406,0.41185135,0.2036244,0.112728365,0.12946416,0.068527654,0.43094826,0.4599986,0.32616028,0.16476394,train
1486340,0.23330797,0.80254936,1.0711849,1.6103781,1.1050122,0.40102893,0.20019667,0.57370394,1.5422077,3.1825097,3.3940423,1.6002939,0.44538084,0.22473876,0.87980324,2.4631844,3.5364287,1.9944142,0.9083508,0.34957528,0.26975194,0.64182854,1.1740309,1.0556815,0.9259315,0.45758072,0.38796622,0.24367905,0.3901597,0.30471495,0.19208963,0.48191947,0.4797999,0.44577906,0.2978413,0.14524473,0.34378073,0.3217597,0.6627377,0.549599,0.42118046,0.27445444,0.14052175,0.19801095,0.15645765,0.1983156,0.2516078,0.20106606,0.1677896,train
2379388,0.14343145,0.12865224,0.14324744,0.16286646,0.12606384,0.14066808,0.18675062,0.1192106,0.1293752,0.15343396,0.14292832,0.12732904,0.14850888,0.18737677,0.1192106,0.1267785,0.12646034,0.12671556,0.1269981,0.15531576,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15533783,0.18737677,0.1192106,0.12699807,0.12699807,0.12700616,0.1270407,0.15425043,0.18737677,0.1192106,0.12699807,0.12699807,0.12685232,0.12433577,0.14422901,0.18737677,0.112728365,0.111218385,0.111218385,0.1112863,0.11185433,0.112291574,0.16285934,train
1883392,0.14343145,0.2534706,0.1801507,0.21722296,0.12408403,0.1949413,0.18659817,0.24184123,0.3465884,0.68187124,0.76178265,0.35212153,0.16461894,0.18685512,0.20595373,0.6009828,0.5508137,0.40913245,0.1822842,0.17926793,0.18767105,0.24107793,0.29353827,0.25894353,0.17290136,0.12526667,0.15898184,0.18737677,0.12760241,0.34156936,0.45399436,0.3334665,0.13486174,0.16293192,0.18745899,0.121646814,0.34561464,0.3386727,0.45383787,0.15398978,0.13508043,0.18701155,0.112728365,0.23104087,0.27159694,0.27486005,0.16443953,0.11402073,0.16315706,train
2093574,0.1473573,0.34181887,0.14626586,0.20879337,0.11490357,0.26918468,0.19260183,0.10441989,0.51039714,1.2597339,0.7758708,0.32722133,0.19137445,0.19903938,0.22519207,0.57997936,1.2404076,1.1761951,0.22014192,0.26955646,0.23670721,0.2780384,0.71577513,0.87933356,0.68115324,0.123808645,0.24070741,0.21508272,0.3297442,0.55280817,0.4372904,0.41908652,0.12680408,0.2034819,0.19807887,0.18675663,0.19837797,0.18867633,0.22831866,0.30175623,0.24360083,0.23679376,0.11316644,0.1639389,0.12900662,0.22016464,0.14729004,0.18622936,0.16471462,train
3732986,0.14356515,0.22227415,0.26220238,0.2077488,0.17352787,0.16082485,0.18707034,0.106235094,0.20436971,0.18375348,0.5041966,0.37493467,0.24785277,0.19080545,0.12953015,0.23440352,0.5900999,0.46463436,0.29111573,0.4588719,0.19326209,0.14577784,0.24673495,0.46081644,0.2928194,0.32068533,0.37329334,0.22338724,0.22268343,0.4156077,0.19652653,0.3203915,0.25207347,0.18943787,0.19640107,0.13494046,0.14858024,0.18474402,0.10589927,0.3319304,0.24934879,0.19002242,0.11266066,0.13310723,0.13779777,0.21181145,0.1018825,0.2532956,0.16266282,train
1927513,0.14344081,0.18524726,0.26478443,0.21441184,0.16260578,0.14740746,0.18876208,0.10526816,0.3979763,0.4823007,0.88528216,0.28838894,0.20858623,0.19771494,0.59831715,0.94906384,1.9408686,0.89713585,0.24425672,0.25799912,0.2212819,0.534082,1.17773,1.1383427,0.7156396,0.28208846,0.34599605,0.22899333,0.7630399,0.7691712,0.9798674,0.6056506,0.6503267,0.5481657,0.23064616,0.13365878,0.22526132,0.54248494,1.0424435,1.1746844,0.55994767,0.23196039,0.112728365,0.18451668,0.54037696,0.5614852,0.50541383,0.26394138,0.16262446,train
5719144,0.18415149,0.41479057,0.633998,0.7887956,0.37879422,0.34857628,0.206702,0.28617606,0.843482,2.606401,1.7278949,0.9137079,0.45972973,0.2335448,0.3443299,1.1231059,1.3075907,1.102196,0.39959225,0.54970235,0.26324397,0.35505846,0.5554483,0.5510422,0.36897466,0.13481285,0.1989139,0.24732028,0.38776988,0.36716652,0.23952378,0.14064156,0.3321926,0.46719104,0.29320073,0.21369734,0.3644378,0.38138825,0.14508882,0.46107444,0.32241836,0.29359546,0.12563683,0.1726261,0.17505689,0.31503978,0.15738223,0.21901533,0.1631019,train
3877308,0.14343145,0.13535866,0.17085877,0.21452202,0.17177008,0.18965194,0.19281355,0.119214706,0.2646887,0.32204315,0.7005738,0.54756624,0.3747434,0.21075566,0.16164078,0.39489788,1.1878723,0.89628214,0.52625036,0.3964226,0.23250459,0.27915347,0.72350967,1.0146034,0.81878144,0.23992886,0.31272912,0.20150797,0.26415458,0.5697977,0.53647006,0.5269876,0.2652196,0.23451015,0.18690611,0.21984378,0.18368344,0.4204218,0.23252556,0.32460454,0.22665013,0.18737088,0.11266166,0.20078774,0.22051442,0.14464776,0.12979035,0.16149236,0.1639605,train
5777735,0.17835316,0.7968093,0.7154498,0.90183127,0.7489971,0.3690788,0.2448553,0.18068087,1.087586,2.6562371,2.7471967,1.519097,0.80602306,0.48285913,0.32624534,1.1503934,2.7278457,2.3535373,1.7884563,1.4528946,0.64255476,0.33984628,1.0679561,1.1789315,0.85519505,0.48718444,0.6094913,0.5282183,0.51634234,0.7571198,0.7627665,0.5480902,0.17968385,0.46727115,0.22839262,0.17295659,0.45586354,0.65680015,1.0507456,0.71781194,0.5358659,0.2091023,0.112590775,0.2875914,0.56253874,0.9263751,0.5728558,0.47756162,0.16575804,train
4491101,0.14367735,0.31048635,0.367523,0.40801504,0.13380572,0.17660005,0.18684363,0.20748958,0.6839943,1.1312696,0.97907,0.40135747,0.16994132,0.18833502,0.41094333,0.9661943,1.3977911,0.7908392,0.45015216,0.25425923,0.18662067,0.42819196,0.78299135,0.6531374,0.59406745,0.44570583,0.37426886,0.19786568,0.41613516,0.30212504,0.5102113,0.3631293,0.5197581,0.1765138,0.24202922,0.16996023,0.2688163,0.27987286,0.536012,0.28831694,0.24944949,0.28725606,0.11577668,0.1774859,0.13016522,0.22357443,0.17979057,0.13287461,0.16807938,train
2132066,0.14343686,0.13048945,0.14263213,0.23530725,0.12313799,0.16080143,0.18455017,0.11855687,0.0702971,0.29864427,0.3536109,0.48522523,0.23321475,0.22376034,0.12186598,0.2683839,0.7559103,0.8755025,0.81061846,0.5289808,0.29081255,0.11019577,0.116018556,0.46258053,0.4519654,0.41608387,0.33331007,0.29627997,0.16638242,0.19479395,0.456771,0.37112236,0.5141055,0.3913788,0.20689654,0.13461629,0.359256,0.7523066,1.1238611,0.58116955,0.2908349,0.1874169,0.11242097,0.29701445,0.66218764,0.70859253,0.62378633,0.20573321,0.16281538,train
5479203,0.1465594,0.3861385,0.23624624,0.6168482,0.33429268,0.3966449,0.20689453,0.21075238,0.54961956,1.7305154,1.8587362,1.4884145,0.63637435,0.21435954,0.28957438,1.1980385,2.303291,1.5845273,0.9417238,0.5784492,0.25975868,0.37385583,0.5158806,0.82736796,0.5490015,0.24440852,0.1834962,0.20713198,0.1316359,0.3631785,0.36370364,0.5196123,0.2614307,0.34369946,0.2170831,0.18128201,0.57363015,1.1057751,0.93345886,0.68862253,0.29855078,0.1881206,0.113991536,0.34082964,0.5968608,0.7898684,0.4804701,0.21904497,0.16283324,train
3287654,0.14339419,0.5993768,0.35636398,0.47475144,0.2953379,0.2596105,0.18986514,0.12138836,1.0030298,1.6391832,1.4459904,0.7847161,0.3108435,0.23856644,0.12674604,0.8432408,1.6433986,1.6062577,0.76198584,0.64989483,0.35768214,0.24700859,0.93385047,0.96132785,0.69395304,0.5015797,0.45467302,0.37072206,0.30318522,0.49002406,0.7288238,0.59464985,0.26514187,0.41727534,0.25487176,0.14652945,0.21926053,0.3350182,0.48295927,0.33836746,0.27431425,0.19822972,0.112728365,0.12424583,0.1519412,0.206982,0.17009428,0.15162215,0.16285214,train
4825990,0.14409968,0.5337385,0.3572581,0.6120148,0.18068628,0.18069622,0.19243367,0.11244921,1.2717081,2.3756166,2.168779,1.001305,0.4580854,0.3058674,0.19997752,1.4692976,2.9175591,2.9323938,1.4578688,0.8061191,0.43482685,0.36665693,1.4140707,1.8706723,2.0263178,1.2769259,0.9637185,0.60007226,0.60451955,1.0997372,1.2839632,1.3327111,1.2509619,0.96724457,0.60062253,0.3407065,0.33969635,0.52095383,0.8122457,0.78792304,0.68898904,0.50438684,0.11898571,0.13886447,0.3466139,0.53442204,0.26868388,0.14025679,0.19008948,train
5243717,0.27259207,0.15771055,0.33777675,0.12288125,0.22982928,0.14374366,0.18722047,0.27918223,0.5033713,0.797869,1.1858234,0.31441322,0.15675096,0.18984877,0.19115366,0.4191685,1.5140737,0.93273884,0.37008318,0.13132526,0.18914816,0.09918008,0.56463224,0.6299306,0.59597176,0.12813844,0.15907915,0.18833648,0.26703954,0.37715563,0.26089972,0.25437456,0.17917486,0.17717059,0.18865749,0.14487052,0.168035,0.14103925,0.17153308,0.33231047,0.28361523,0.18643002,0.11278568,0.11063308,0.10868913,0.15203421,0.19727363,0.18952547,0.16295388,train
2147085,0.287075,0.3786017,0.71261114,0.9135919,0.40028405,0.23601119,0.21691386,0.29607186,0.82518613,2.1008184,1.2807375,0.7572896,0.39740565,0.26100424,0.36600545,1.1009719,1.1811298,1.0076975,0.4512495,0.31507054,0.28947595,0.5172899,0.4566101,0.9232159,0.40329072,0.29869506,0.21966363,0.2234262,0.25534457,0.2525724,0.4983435,0.95590115,0.31845427,0.22965033,0.2474279,0.1296,0.36784416,0.49326712,0.68596035,0.44362074,0.21056484,0.23651043,0.11299358,0.20680973,0.32476452,0.27613568,0.18521594,0.13498881,0.16356304,train
2977859,0.143702,0.6427287,0.55326945,0.774393,0.4533622,0.32919592,0.19613506,0.10804258,0.90578926,2.2958157,2.3641956,0.97292155,0.47054997,0.24190907,0.22087875,1.2152584,1.9746317,1.6109955,0.81095326,0.80431587,0.40194067,0.4065753,0.7344388,1.1253814,0.635316,0.5768061,0.6304101,0.51163894,0.38972697,0.5416509,0.8692317,0.7931834,0.9205618,1.051281,0.44041505,0.19665098,0.30264476,0.7529268,0.8221821,0.93800604,0.66010827,0.33433822,0.11281805,0.111265145,0.34265465,0.40718564,0.42334515,0.30355316,0.1628599,train
3337297,0.15114243,0.73844725,0.42045572,0.68135655,0.42930627,0.36135024,0.21097031,0.121225,0.86874646,2.4239218,2.312627,0.9917138,0.49439532,0.2203389,0.19657813,1.0946777,1.9043548,1.3293232,0.41734052,0.39501688,0.2650726,0.23397693,0.51920724,0.5213911,0.78547853,0.25814825,0.11704879,0.21480407,0.33287054,0.20060074,0.49306226,0.5318073,0.35097247,0.24823658,0.24655299,0.13403971,0.28328615,0.2921784,0.695361,0.5633368,0.38314772,0.20946015,0.113306865,0.13696209,0.06447346,0.24731387,0.38780072,0.23358658,0.16267276,train
5051266,0.15784836,0.37501523,0.33246517,0.2606463,0.107861124,0.2877118,0.20234509,0.14365946,0.45333672,0.5601078,0.6269337,0.8918823,0.62645066,0.21876602,0.12381824,0.24996874,0.40852138,1.0978824,0.8303552,0.6127854,0.26477173,0.10779873,0.006668088,0.23031119,0.5409113,0.51366633,0.40574288,0.23447235,0.13570996,0.032462556,0.408363,0.64284796,0.5324939,0.24229519,0.21237275,0.1367044,0.3070795,0.37268615,0.48315224,0.5843081,0.2882543,0.22289129,0.11292199,0.12618767,0.27729136,0.1717814,0.110305734,0.18706645,0.16291817,train
4915342,0.1462872,0.41985154,0.2878206,0.7101874,0.46800444,0.29869768,0.1895618,0.13213469,0.89362717,1.8478571,2.1960077,1.0645542,0.28972432,0.19527757,0.3138914,1.4337367,2.5033681,1.5745572,0.6592445,0.338749,0.21355943,0.2824834,0.9201056,0.78311265,0.7979473,0.44594502,0.25522083,0.18991424,0.13025784,0.12761815,0.12197744,0.14082438,0.1646041,0.16490854,0.19514178,0.119210616,0.125781,0.117310844,0.114484906,0.12104184,0.14471896,0.18837604,0.112728365,0.11127128,0.1117682,0.11035117,0.11146956,0.111483656,0.16285934,train
