Subject ID,pca1,pca2,pca3,Dataset
4020673,-0.74884206,-2.9303558,-0.61031926,21015
5083845,1.8399531,-0.57641315,1.2749733,21015
5982005,-3.6820784,-0.029020282,0.28142932,21015
4845817,-0.40758488,0.38854533,-0.27290002,21015
2558236,1.5688416,1.3613836,1.1797456,21015
4579274,-3.6820784,-0.029020282,0.28142932,21015
5599616,-0.47954696,-1.786833,-0.9719635,21015
1398279,-0.18474819,0.72304153,0.6900942,21015
5972919,-2.592624,-0.8087824,0.36882204,21015
5117869,0.6968681,-2.6936882,0.22597271,21015
3798293,0.9581581,0.096398756,-2.4826925,21015
5956314,1.34188,0.17183411,-1.740254,21015
1918336,-3.5932434,0.052850235,0.20024924,21015
2539916,-1.0519323,-0.6694119,-0.93583477,21015
1895187,-0.15843429,0.8360717,-2.2222753,21015
5817327,1.9560299,2.140415,-1.0861331,21015
1158953,-3.6820784,-0.029020282,0.28142932,21015
2626224,-0.91618395,2.4117413,-0.7640748,21015
4842060,-2.8233013,-0.10015994,0.10622447,21015
3934902,-3.6820784,-0.029020282,0.28142932,21015
1127899,-0.34297743,1.1320417,-1.9347188,21015
2194513,-3.4857624,-0.29058364,0.2184835,21015
4959598,-3.6820784,-0.029020282,0.28142932,21015
4392428,-2.976446,0.3919695,0.95573986,21015
6012470,0.4123704,-3.047483,-0.65772116,21015
1515564,4.4088273,0.5310543,0.91975456,21015
3060655,4.198257,-0.92717236,-2.1160522,21015
3006714,-2.3715494,0.77908087,-0.09268619,21015
5223688,-0.22882283,-1.4792202,-1.6761168,21015
5002357,3.6649675,-0.77024984,0.8722742,21015
2656324,-3.6820784,-0.029020282,0.28142932,21015
4133634,-3.6820784,-0.029020282,0.28142932,21015
5100624,-3.6820784,-0.029020282,0.28142932,21015
1934186,0.85682994,-0.400715,-0.19161011,21015
1476423,1.6482362,-1.8448268,-1.0964643,21015
3011992,-3.6786327,-0.029150369,0.27954236,21015
4030049,4.3344293,0.37074044,-1.1176502,21015
4462853,-3.6820784,-0.029020282,0.28142932,21015
4188008,3.8608592,0.35492358,2.1542866,21015
4757875,-2.976965,-0.24627554,0.3929858,21015
1847924,7.1012917,2.339422,2.36928,21015
3674930,-2.4305468,-0.01917471,0.51265585,21015
3753540,3.3005805,1.5807222,-0.77255887,21015
1925994,0.87071913,-1.3325069,-1.5681192,21015
6013885,0.6405138,-0.54063624,0.06748902,21015
3054850,3.415892,0.8413334,2.49046,21015
2640157,-3.4916673,-0.0018173794,0.6590598,21015
3771936,0.1104408,1.0541472,-1.5318004,21015
2693733,1.7805275,0.22985268,0.5153155,21015
4064976,-2.9871237,-0.119912736,-0.10119383,21015
1515889,1.9306504,0.5369525,-0.52821404,21015
1461748,-2.6705272,0.123411015,-0.48739716,21015
3488486,-0.8515045,-0.7796732,-1.1935749,21015
1685479,-2.852362,-0.37722772,-0.28087026,21015
5058465,0.29188654,-0.96476394,-0.8452462,21015
4109928,-1.6708256,-0.03948627,-0.3621584,21015
2104613,1.5046717,-0.039048847,-1.3695761,21015
3035370,5.9421835,-1.4087361,-1.0489112,21015
3369216,3.1390457,-0.61063594,1.805539,21015
1442830,6.2820506,0.3648584,1.8442805,21015
4652857,1.8179091,-1.2315285,-2.6223106,21015
2202063,-3.6820784,-0.029020282,0.28142932,21015
3009825,-1.1437014,-0.66894513,-0.7288409,21015
2076076,-3.6820784,-0.029020282,0.28142932,21015
5795253,-3.0255055,0.79213566,0.35091096,21015
3389224,1.0222604,0.19971742,-2.186751,21015
5041633,-0.61249787,-2.0933843,-1.2276014,21015
3829878,-2.650356,0.34629688,-0.004944736,21015
3693175,-2.1500933,1.6967084,0.29567584,21015
1865760,-3.6008399,-0.073662855,0.22547524,21015
2096299,-3.6820784,-0.029020282,0.28142932,21015
1141435,-3.6820784,-0.029020282,0.28142932,21015
3991839,5.0940447,-2.3388414,1.8748235,21015
4607289,2.3735418,0.13958159,-2.7923784,21015
4871906,1.642447,-2.8005097,-1.0918708,21015
5190524,0.540524,-1.4093812,-1.8435858,21015
4031363,-3.6820784,-0.029020282,0.28142932,21015
3893048,-3.6052926,-0.01779351,0.43420106,21015
4458784,-0.6039095,1.1824104,-0.4419475,21015
4207538,-1.6256917,-0.1638352,-1.049453,21015
3969451,3.4451654,1.4214969,0.9873283,21015
5277068,4.267898,1.2009101,-0.29016414,21015
1564891,2.9479237,0.28410694,-3.0578406,21015
3486856,-3.6820784,-0.029020282,0.28142932,21015
1163757,-3.1918883,0.15146825,1.0273474,21015
5714488,3.867964,-0.7894358,-0.60580504,21015
4680229,-3.6820784,-0.029020282,0.28142932,21015
5254212,0.32571,0.9221111,-0.011857876,21015
4427458,1.2383834,-0.3675173,-2.432685,21015
4039903,7.5386934,-0.41511142,1.6292764,21015
2081894,1.77615,0.41437665,2.7631717,21015
3098186,-3.646668,0.040582705,0.27543095,21015
2324980,-1.9305998,0.15425399,0.68422973,21015
1558890,1.4058542,0.62838614,0.10937107,21015
4579610,-0.5368873,0.49742165,-0.51022106,21015
1183133,4.8302445,0.42679253,-1.9272114,21015
5375386,0.78784424,-1.6174624,0.40154347,21015
3226868,1.2432444,1.1102272,-1.5299771,21015
5774739,-1.6650368,-0.31877914,-0.5365815,21015
4948901,2.9483242,-3.0463824,-3.1997077,21015
4118783,-3.6820784,-0.029020282,0.28142932,21015
2423490,1.7873393,-1.0264574,-1.8221431,21015
3366943,4.2502527,-0.27908033,3.0288818,21015
5493063,-3.5687907,0.19201715,0.213751,21015
3407512,2.0010915,0.51888174,-0.27252027,21015
3497922,-0.21979198,0.52338916,-1.3290299,21015
2575727,2.8473494,-1.7401792,2.190901,21015
4374413,0.97034806,-1.780853,-0.16808082,21015
5687858,-3.6820784,-0.029020282,0.28142932,21015
4348244,-3.6669073,-0.03100553,0.3036385,21015
3942509,-3.6772337,-0.023889067,0.28166905,21015
4915476,1.8519044,-0.57906777,-2.2889886,21015
3248194,1.3877127,0.12804972,-2.9387505,21015
3104415,-3.6820784,-0.029020282,0.28142932,21015
2182136,0.99254036,-1.1984476,-0.9753826,21015
1961028,-0.8621946,1.3012697,-1.2787932,21015
